form_name,field_name,page
Change History,Version,11
Change History,Date,11
Change History,Details,11
Change History,updates to unique pages updates to unique pages,11
Change History,Version,12
Change History,Date,12
Change History,Details,12
Change History,Andreea Hardut / Alexan,12
Change History,updates according to feedback sheet,12
Change History,Andreea Rubei / Cosmin,12
Change History,updated informed_consent_group on Trial tab fixes for integration,12
Change History,Version,13
Change History,Date,13
Change History,"Details n End Prompt page in Day-15, Day-1 and Day 18 deploy version 3.0 to production",13
Change History,Updated skip triggers to include 1003 as well where it,13
Change History,Version,14
Change History,Date,14
Change History,Details able. Added new field with variable DSRSN4 on ds_s,14
Change History,"Updates after client UAT Added new fields ""Relation ship to Brexpiprazole"", ""Relationship to Sertraline"", ""Relationship to Prazosin"", ""Relationship to Proprano lol"" to AE page Added new label field on AE page, updated AEREL l",14
Schedule of Assessments,Visit Num,15
Schedule of Assessments,Visit Label,15
Schedule of Assessments,Page Label,15
Schedule of Assessments,Dynamic?,15
Schedule of Assessments,Description of Dynamic,15
Schedule of Assessments,ber,15
Schedule of Assessments,Screen Visit 1 Day -55 to -16,15
Schedule of Assessments,Visit Date,15
Schedule of Assessments,Visit Num,16
Schedule of Assessments,Visit Label,16
Schedule of Assessments,Page Label,16
Schedule of Assessments,Dynamic?,16
Schedule of Assessments,Description of Dynamic,16
Schedule of Assessments,ber,16
Schedule of Assessments,us - Female page,16
Schedule of Assessments,Pregnancy test,16
Schedule of Assessments,page enrols if SEX = Fe male on Demography pa,16
Schedule of Assessments,Visit Num,17
Schedule of Assessments,Visit Label,17
Schedule of Assessments,Page Label,17
Schedule of Assessments,Dynamic?,17
Schedule of Assessments,Description of Dynamic,17
Schedule of Assessments,ber,17
Schedule of Assessments,page enrols if Protocol V ersion = Original/Amend,17
Schedule of Assessments,Washout and Sertraline Titration,17
Schedule of Assessments,page enrols if Protocol V ersion = Amendment 2,17
Schedule of Assessments,End of Screening,17
Schedule of Assessments,Screen Visit 2 Day -15,17
Schedule of Assessments,Visit Num,18
Schedule of Assessments,Visit Label,18
Schedule of Assessments,Page Label,18
Schedule of Assessments,Dynamic?,18
Schedule of Assessments,Description of Dynamic,18
Schedule of Assessments,ber,18
Schedule of Assessments,PK Blood Draw - Sertraline Aicure Device - Distribution Water Restriction Start Prompt,18
Schedule of Assessments,Steady-state Assurance Period D,18
Schedule of Assessments,Visit Num,19
Schedule of Assessments,Visit Label,19
Schedule of Assessments,Page Label,19
Schedule of Assessments,Dynamic?,19
Schedule of Assessments,Description of Dynamic,19
Schedule of Assessments,ber,19
Schedule of Assessments,page enrols if DSYN2= Yes on FBR Consent pag,19
Schedule of Assessments,C-SSRS - Since Last Visit C-SSRS since last visit - Page 1,19
Schedule of Assessments,Control Period Day 1,19
Schedule of Assessments,Visit Num,20
Schedule of Assessments,Visit Label,20
Schedule of Assessments,Page Num,20
Schedule of Assessments,Page Label,20
Schedule of Assessments,Dynamic?,20
Schedule of Assessments,Description of Dynamic,20
Schedule of Assessments,ber,20
Schedule of Assessments,Triplicate Orthostatic BP and H R - Predose Triplicate ECG Assessments - P redose C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline Water Restriction End Prompt PK Blood Draw - Sertraline Triplicate Orthostatic BP and H R - 1h Postdose Triplicate Orthostatic BP and H R - 1.5h Postdose Triplicate Orthostatic BP and H R - 2h Postdose Triplicate Orthostatic BP and H R - 2.5h Postdose Triplicate Orthostatic BP and H R - 3h Postdose Triplicate Orthostatic BP and H R - 4h Postdose Triplicate Orthostatic BP and H R - 6h Postdose Triplicate Orthostatic BP and H R - 8h Postdose,20
Schedule of Assessments,Control Period Day 2,20
Schedule of Assessments,Visit Date,20
Schedule of Assessments,Visit Num,21
Schedule of Assessments,Visit Label,21
Schedule of Assessments,Page Num,21
Schedule of Assessments,Page Label,21
Schedule of Assessments,Dynamic?,21
Schedule of Assessments,Description of Dynamic,21
Schedule of Assessments,ber,21
Schedule of Assessments,Body Temperature and Respirat ory Rate Triplicate Orthostatic BP and H R - Predose C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline,21
Schedule of Assessments,Water Restriction End Prompt PK Blood Draw - Sertraline PK Blood Draw - Prazosin Triplicate Orthostatic BP and H R - 1h Postdose Triplicate Orthostatic BP and H R - 1.5h Postdose Triplicate Orthostatic BP and H R - 2h Postdose Triplicate Orthostatic BP and H R - 2.5h Postdose Triplicate Orthostatic BP and H R - 3h Postdose Triplicate Orthostatic BP and H R - 4h Postdose Triplicate Orthostatic BP and H R - 6h Postdose,21
Schedule of Assessments,Visit Num,22
Schedule of Assessments,Visit Label,22
Schedule of Assessments,Page Num,22
Schedule of Assessments,Page Label,22
Schedule of Assessments,Dynamic?,22
Schedule of Assessments,Description of Dynamic,22
Schedule of Assessments,ber,22
Schedule of Assessments,Triplicate Orthostatic BP and H R - 8h Postdose,22
Schedule of Assessments,Control Period Day 3,22
Schedule of Assessments,Visit Date,22
Schedule of Assessments,Body Temperature and Respirat ory Rate - Predose Triplicate Orthostatic BP and H R - Predose 12-lead ECG - Discharge Clinical Laboratory Assessment,22
Schedule of Assessments,Laboratory results review C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline,22
Schedule of Assessments,Water Restriction End Prompt PK Blood Draw - Sertraline PK Blood Draw - Propranolol Triplicate Orthostatic BP and H R - 1h Postdose Triplicate Orthostatic BP and H R - 1.5h Postdose Triplicate Orthostatic BP and H R - 2h Postdose,22
Schedule of Assessments,Visit Num,23
Schedule of Assessments,Visit Label,23
Schedule of Assessments,Page Label,23
Schedule of Assessments,Dynamic?,23
Schedule of Assessments,Description of Dynamic,23
Schedule of Assessments,ber,23
Schedule of Assessments,Triplicate Orthostatic BP and H R - 2.5h Postdose Triplicate Orthostatic BP and H R - 3h Postdose Triplicate Orthostatic BP and H R - 4h Postdose,23
Schedule of Assessments,Visit Num,24
Schedule of Assessments,Visit Label,24
Schedule of Assessments,Page Num,24
Schedule of Assessments,Page Label,24
Schedule of Assessments,Dynamic?,24
Schedule of Assessments,Description of Dynamic,24
Schedule of Assessments,ber,24
Schedule of Assessments,Water Restriction End Prompt PK Blood Draw - Brexpiprazol,24
Schedule of Assessments,Treatment Period Day 19,24
Schedule of Assessments,Visit Date,24
Schedule of Assessments,Body Temperature and Respirat ory Rate - Predose Triplicate Orthostatic BP and H R - Predose C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline,24
Schedule of Assessments,Triplicate Orthostatic BP and H R - 1h Postdose Triplicate Orthostatic BP and H R - 1.5h Postdose Triplicate Orthostatic BP and H R - 2h Postdose Triplicate Orthostatic BP and H R - 2.5h Postdose Triplicate Orthostatic BP and H,24
Schedule of Assessments,Visit Num,25
Schedule of Assessments,Visit Label,25
Schedule of Assessments,Page Num,25
Schedule of Assessments,Page Label,25
Schedule of Assessments,Dynamic?,25
Schedule of Assessments,Description of Dynamic,25
Schedule of Assessments,ber,25
Schedule of Assessments,R - 3h Postdose Triplicate Orthostatic BP and H R - 4h Postdose 12-lead ECG - 4h Postdose Triplicate Orthostatic BP and H R - 6h Postdose Triplicate Orthostatic BP and H R - 8h Postdose,25
Schedule of Assessments,Treatment Period Day 20,25
Schedule of Assessments,Visit Date,25
Schedule of Assessments,"Body Temperature and Respirat ory Rate - Predose Triplicate Orthostatic BP and H R - Predose C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline, Brexpiprazole and Prazosin Water Restriction End Prompt PK Blood Draw - Brexpiprazol",25
Schedule of Assessments,PK Blood Draw - Prazosin Triplicate Orthostatic BP and H R - 1h Postdose Triplicate Orthostatic BP and H R - 1.5h Postdose,25
Schedule of Assessments,Visit Num,26
Schedule of Assessments,Visit Label,26
Schedule of Assessments,Page Num,26
Schedule of Assessments,Page Label,26
Schedule of Assessments,Dynamic?,26
Schedule of Assessments,Description of Dynamic,26
Schedule of Assessments,ber,26
Schedule of Assessments,Triplicate Orthostatic BP and H R - 2h Postdose Triplicate Orthostatic BP and H R - 2.5h Postdose Triplicate Orthostatic BP and H R - 3h Postdose Triplicate Orthostatic BP and H R - 4h Postdose Triplicate Orthostatic BP and H R - 6h Postdose Triplicate Orthostatic BP and H R - 8h Postdose,26
Schedule of Assessments,Treatment Period Day 21,26
Schedule of Assessments,Visit Date,26
Schedule of Assessments,Body Temperature and Respirat ory Rate - Predose Triplicate Orthostatic BP and H R - Predose Physical Exam 12-lead ECG - Discharge,26
Schedule of Assessments,Clinical Laboratory Assessment,26
Schedule of Assessments,Laboratory results review Aicure Device - Return,26
Schedule of Assessments,page enrols if DSAI101= Yes on Aicure Device - D istribution page,26
Schedule of Assessments,C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3,26
Schedule of Assessments,Visit Num,27
Schedule of Assessments,Visit Label,27
Schedule of Assessments,Page Label,27
Schedule of Assessments,Dynamic?,27
Schedule of Assessments,Description of Dynamic,27
Schedule of Assessments,ber,27
Schedule of Assessments,"C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertraline, Brexpiprazole and Propranolol Water Restriction End Prompt",27
Schedule of Assessments,Visit Num,28
Schedule of Assessments,Visit Label,28
Schedule of Assessments,Page Num,28
Schedule of Assessments,Page Label,28
Schedule of Assessments,Dynamic?,28
Schedule of Assessments,Description of Dynamic,28
Schedule of Assessments,ber,28
Schedule of Assessments,Triplicate Orthostatic BP and H R - Predose Physical Exam,28
Schedule of Assessments,Clinical Laboratory Assessment,28
Schedule of Assessments,Laboratory results review PK Blood Draw - Brexpiprazol,28
Schedule of Assessments,PK Blood Draw - Propranolol Aicure Device - Return,28
Schedule of Assessments,page enrols if DSAI101= Yes on Aicure Device - D istribution page,28
Schedule of Assessments,"C-SSRS - Since Last Visit C-SSRS since last visit - Page 1 C-SSRS since last visit - Page 2 C-SSRS since last visit - Page 3 C-SSRS since last visit - Page 4 Water Restriction Start Prompt IMP Administration - Sertralin e,Brexpiprazole and Propranolol Water Restriction End Prompt Triplicate Orthostatic BP and H",28
Schedule of Assessments,Visit Num,29
Schedule of Assessments,Visit Label,29
Schedule of Assessments,Page Num,29
Schedule of Assessments,Page Label,29
Schedule of Assessments,Dynamic?,29
Schedule of Assessments,Description of Dynamic,29
Schedule of Assessments,ber,29
Schedule of Assessments,Visit Date Follow-Up Phone Call,29
Schedule of Assessments,Log Pages Page Label,29
Schedule of Assessments,Prior and Concomitant Medications Surgeries and medical procedures Withdrawal of Informed Consent IMP Missed Dose,29
Schedule of Assessments,Discharge from clinic,29
Schedule of Assessments,Unscheduled Visits Visit Label,29
Schedule of Assessments,Unscheduled Pages Page Label 12-lead ECG - Repeat Urine drug screen - Repeat Cotinine Screen - Repeat Clinical Laboratory Assessments - Repeat Laboratory Results Review - Repeat Triplicate Orthostatic BP and HR - Repeat Glycated Hemoglobin - Repeat,29
Reproductive Status - Female,Bilateral Oophorectomy,42
Reproductive Status - Female,Bilateral Tubal Ligation,42
Reproductive Status - Female,Of Childbearing Potential,42
Reproductive Status - Female,Abstinence (must remain abstinent from the time of screening until at least 90 days after the last dose of study drug),42
Reproductive Status - Female,Sexually Active?,42
Reproductive Status - Female,If sexually active does the subject commit to utilizing 2 different approved methods of birth control during the trial and for 30 days after the last dose of IMP?- mark the selected methods below,42
Reproductive Status - Female,Nonhormonal intrauterine device,43
Reproductive Status - Female,Condom with spermicide,43
Reproductive Status - Female,Sponge with spermicide,43
Reproductive Status - Female,Occlusive cap (vaginal diaphragm or cervical/vault cap) with spermicide,43
Reproductive Status - Female,Has any applicable reproductive status and/or medications been transcribed to the Medical History Page and/or Con Med Page?,43
Reproductive Status - Female,"If no, reason not transcribed to medical history",43
Reproductive Status - Male,Birth control implant,45
Reproductive Status - Male,Birth control depot injection,45
Reproductive Status - Male,Condom with spermicide,45
Reproductive Status - Male,Sponge with spermicide,45
