form_name,field_name,page
Change History,Date,11
Change History,updates to unique pages,11
Change History,updates to full schedule,11
Change History,Date,12
Change History,updates according to feedback sheet,12
Change History,updated informed_consent_group on Trial tab,12
Change History,updated error message per last POE doc,12
Change History,Date,13
Change History,Updated skip triggers to include 1003 as well where it,13
Change History,POE Updates as per POE file v: 0.16 and 0.17,13
Change History,Poe updates and fixes,13
Change History,Updates as per CR 11,13
Change History,Updates as per feedback sheet,13
Change History,"Added new ""Time of Vitals Measurement"" VSSUVTI",13
Change History,"ET visit. Updated ""Completed"" status logic.",13
Change History,POE Updates as per POE file version 1.04,13
Change History,POE Updates after client UAT,13
Change History,Updates after client UAT,13
Change History,Date,14
Change History,"Updates after client UAT Added new fields ""Relation",14
Change History,"Added new label field on AE page, updated AEREL l",14
Change History,Programming POE updates,14
Schedule of Assessments,Schedule of Assessments,15
Schedule of Assessments,Dynamic?,15
Schedule of Assessments,Visit Date,15
Schedule of Assessments,Triplicate ECG Assessments,15
Schedule of Assessments,Clinical Laboratory Assessment,15
Schedule of Assessments,Dynamic?,16
Schedule of Assessments,Dynamic?,17
Schedule of Assessments,Visit Date,17
Schedule of Assessments,Dinamic Visit: Enrolls on,17
Schedule of Assessments,ly if :Is the Subject requir,17
Schedule of Assessments,at Screening and : Protoc,17
Schedule of Assessments,Dynamic?,18
Schedule of Assessments,Visit Date,18
Schedule of Assessments,Clinical Laboratory Assessment,18
Schedule of Assessments,Dynamic?,19
Schedule of Assessments,Visit Date,19
Schedule of Assessments,Dynamic?,20
Schedule of Assessments,Triplicate ECG Assessments - P,20
Schedule of Assessments,Visit Date,20
Schedule of Assessments,Dynamic?,21
Schedule of Assessments,Dynamic?,22
Schedule of Assessments,Visit Date,22
Schedule of Assessments,Clinical Laboratory Assessment,22
Schedule of Assessments,Dynamic?,23
Schedule of Assessments,Visit Date,23
Schedule of Assessments,Clinical Laboratory Assessment,23
Schedule of Assessments,Dynamic?,24
Schedule of Assessments,Visit Date,24
Schedule of Assessments,Dynamic?,25
Schedule of Assessments,Visit Date,25
Schedule of Assessments,Dynamic?,26
Schedule of Assessments,Visit Date,26
Schedule of Assessments,Clinical Laboratory Assessment,26
Schedule of Assessments,Dynamic?,27
Schedule of Assessments,Visit Date,27
Schedule of Assessments,Dynamic?,28
Schedule of Assessments,Clinical Laboratory Assessment,28
Schedule of Assessments,Dynamic?,29
Schedule of Assessments,Visit Date,29
Schedule of Assessments,Clinical Laboratory Assessments - Repeat,29
Schedule of Assessments,Clinical Laboratory Assessments - Unscheduled,30
Visit Date,Visit Date,31
Informed Consent,ICF Version Date,33
Informed Consent,Consent Obtained?,33
Informed Consent,Date of Consent,33
Informed Consent,Time of Consent,34
Informed Consent,Was a signed copy of the Informed Consent given to the subject for his/her records?,34
Informed Consent,Was Informed Consent signed prior to any study procedures being performed?,34
Informed Consent,Clinician Consent Sign Date,34
Informed Consent,Clinician Consent Sign Time,35
Informed Consent,Subject Consent Sign Date UTC,35
Informed Consent,Clinician Consent Sign Date UTC,35
FBR Consent,Consent Obtained?,36
FBR Consent,Date of Consent,36
FBR Consent,Time of Consent,37
FBR Consent,Was a signed copy of the FBR consent given to the subject for his/her records?,37
Demography,Date of Birth,38
Demography,What is the sex of the subject at the time of birth?,38
Demography,"If None of the above, Specify",39
Demography,Specify other race,39
Demography,Specify other ethnicity,40
Demography,Was the subject re-screened?,40
Reproductive Status - Female,Date of Last Menstrual Cycle (All Females),41
Reproductive Status - Female,Is this subject of childbearing potential?,41
Reproductive Status - Female,"Note: Women of non-childbearing potential are defined as women who are documented as sterile (eg, have had a bilateral",41
Reproductive Status - Female,Post Menopausal?,41
Reproductive Status - Female,Abstinence (must remain abstinent from the time of screening until at least 90 days after the last dose of study drug),42
Reproductive Status - Female,Sexually Active?,42
Reproductive Status - Female,Page?,43
Reproductive Status - Male,Abstinence (must remain abstinent from the time of screening until at least 180 days after the last dose of study drug),44
Reproductive Status - Male,Sexually Active?,44
Reproductive Status - Male,**If sexually active does the subject commit to utilizing 2 different approved methods of birth control during the trial and for,44
Reproductive Status - Male,Does the subject agree to refrain from sperm donation from the screening visit through 30 days after the last dose of IMP?,46
Reproductive Status - Male,Page?,46
Medical/Psychiatric History,Has the subject experienced any past and/or concomitant diseases?,47
Medical/Psychiatric History,Record,48
Medical/Psychiatric History,Start Date,48
Medical/Psychiatric History,Ongoing?,48
Medical/Psychiatric History,End Date,48
Medical/Psychiatric History,Record,49
Medical/Psychiatric History,Start Date,49
Medical/Psychiatric History,Is the Medical or Psychiatric History Disease/Condition or Event Still Ongoing?,49
Medical/Psychiatric History,End Date,49
Medical/Psychiatric History,Medication Taken?,49
Body Temperature and Respiratory Rate,Were Vital Signs Collected?,50
Body Temperature and Respiratory Rate,"If not collected, reason:",50
Body Temperature and Respiratory Rate,Collection Date,50
Body Temperature and Respiratory Rate,Planned Timepoint,50
Triplicate Orthostatic BP and HR - Central,Were Vital Signs Collected?,52
Triplicate Orthostatic BP and HR - Central,"If not collected, reason:",52
Triplicate Orthostatic BP and HR - Central,Collection Date,52
Triplicate Orthostatic BP and HR - Central,Planned Timepoint,52
Supine,Collect vital signs after subject has been resting in a supine position for at least 5 minutes and again after the subject has,53
Supine,Time Placed in Position,53
Supine,Time of Vitals Measurement #1,53
Supine,Time of Vitals Measurement #2,53
Supine,Time of Vitals Measurement #3,53
Supine,Time of Vitals Measurement #1,54
Supine,Time of Vitals Measurement #2,54
Supine,Time of Vitals Measurement #3,54
Height and Weight,Were Body Measurements Collected?,55
Height and Weight,"If not collected, reason:",55
Height and Weight,Collection Date,55
Height and Weight,Weigh subject without shoes or jacket. Obtain Height without subject’s shoes.,55
Physical Exam,Was the physical examination performed?,57
Physical Exam,Planned Timepoint,57
Physical Exam,Examination Date,57
Physical Exam,Examination Time,57
Physical Exam,"(values: Normal,",58
Physical Exam,"(values: Normal,",59
Physical Exam,"(values: Normal,",60
Triplicate ECG Assessments,Triplicate ECG Assessments,61
Triplicate ECG Assessments,Were ECG measurements performed?,61
Triplicate ECG Assessments,Date of ECG,61
Triplicate ECG Assessments,Time subject became supine:,61
Triplicate ECG Assessments,Time of ECG assessment # 1:,61
Triplicate ECG Assessments,Time of ECG assessment # 2:,62
Triplicate ECG Assessments,Time of ECG assessment # 3:,62
Triplicate ECG Assessments,Was the ECG abnormality clinically significant?,62
Triplicate ECG Assessments,Are additional ECG assessments required?,62
Serology,(values:,64
Serology,"(values: Collected, Not",64
Serology,(values:,65
Serology,"(values: Collected, Not",65
Glycated Hemoglobin,Was Blood sample Collected for Glycated Hemoglobin?,66
Glycated Hemoglobin,(values:,67
Clinical Laboratory Assessments,Clinical Laboratory Assessments,68
Clinical Laboratory Assessments,Was subject in fasting state?,68
Clinical Laboratory Assessments,(values:,69
Clinical Laboratory Assessments,"(values: Collected, Not",69
Clinical Laboratory Assessments,(values:,70
Clinical Laboratory Assessments,"(values: Collected, Not",70
Laboratory results review,Laboratory collection date,71
Laboratory results review,Laboratory results review date,71
Laboratory results review,Has the investigator reviewed all laboratory results from this visit and assessed abnormal results clinical significance?,71
Laboratory results review,Were there any clinically significant abnormal results?,71
Laboratory results review,Were there any clinically significant abnormal chemistry results?,71
Laboratory results review,Chemistry clinically significant abnormal assay # 1:,72
Laboratory results review,Are there any additional clinically significant abnormal chemistry results to be entered?,78
Laboratory results review,Were there any clinically significant abnormal hematology results?,79
Laboratory results review,Are there any additional clinically significant abnormal hematology results to be entered?,82
Laboratory results review,Were there any clinically significant abnormal urinalysis results?,82
Laboratory results review,Microscopic analysis if indicated,83
Laboratory results review,Microscopic analysis if indicated,84
Laboratory results review,Microscopic analysis if indicated,85
Laboratory results review,Microscopic analysis if indicated,86
Laboratory results review,Are there additional urinalysis clinically significant abnormal results to be entered?,86
FSH Blood Sample,(values:,89
FSH Blood Sample,"(values: Collected, Not",89
Pregnancy test,Was a Pregnancy Test Performed?,90
Pregnancy test,If not done reason,90
Pregnancy test,Kit Expiration Date,90
Pregnancy test,Date of Sample,90
Pregnancy test,Time of Sample,90
Tobacco Use,Usage Start Date,93
Tobacco Use,Usage Stop Date,93
Tobacco Use,"(values: Per Day, Per",93
Tobacco Use,"(values: Current, Former,",93
Tobacco Use,"(values: Pack, Cigar,",93
Tobacco Use,Usage Start Date,94
Tobacco Use,Usage Stop Date,94
Tobacco Use,"(values: Per Day, Per",94
Tobacco Use,"(values: Current, Former,",94
Tobacco Use,"(values: Pack, Cigar,",94
Tobacco Use,Usage Start Date,95
Tobacco Use,Usage Stop Date,95
Tobacco Use,"(values: Per Day, Per",95
Tobacco Use,"(values: Current, Former,",95
Tobacco Use,"(values: Pack, Cigar,",95
Alcohol Use,Usage Start Date,97
Alcohol Use,Usage Stop Date,97
Alcohol Use,"(values: Per Day, Per",97
Alcohol Use,"(values: Current, Former,",97
Alcohol Use,"(values: Bottle, Can,",97
Alcohol Use,Usage Start Date,98
Alcohol Use,Usage Stop Date,98
Alcohol Use,"(values: Per Day, Per",98
Alcohol Use,"(values: Current, Former,",98
Alcohol Use,"(values: Bottle, Can,",98
Alcohol Screen - Urine or Breath,Procedure Specification(s):,99
Alcohol Screen - Urine or Breath,"If results are positive, repeat one time. If result remains positive, notify investigator.",99
Alcohol Screen - Urine or Breath,Was Test Performed?,99
Alcohol Screen - Urine or Breath,Date of Test,99
Alcohol Screen - Urine or Breath,Time of Test,99
Alcohol Screen - Urine or Breath,Was a Repeat test performed?,100
Alcohol Screen - Urine or Breath,Time of Repeat Test,100
Urine Drug Screen,Was Urine Drug Screen Performed?,101
Urine Drug Screen,If not done reason,101
Urine Drug Screen,Expiration Date,101
Urine Drug Screen,Date of Sample,101
Urine Drug Screen,Time of Sample,102
Cotinine Screen,Was Cotinine Screen Performed?,106
