form_name,field_name,page
Physical Exam,Skin and Mucosae,37
Physical Exam,Neurological,37
Physical Exam,Extremities,37
Physical Exam,Abnormal,37
Glycated Hemoglobin,Sample Glycated Hemoglobin,42
Glycated Hemoglobin,Reason not done,42
Glycated Hemoglobin,Y: site,42
Urine Drug Screen,Amphetamines,66
Urine Drug Screen,Was Urine Drug Screen Performed?,66
Urine Drug Screen,If not done reason,66
Urine Drug Screen,Manufacturer,66
Urine Drug Screen,Item #,66
Urine Drug Screen,Lot,66
Urine Drug Screen,Expiration Date,66
Urine Drug Screen,Date of Sample,66
Urine Drug Screen,Time of Sample,66
C-SSRS - Screening/Baseline - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,71
C-SSRS - Screening/Baseline - Page 1,"methods,intent or plan during the assessment period.",71
C-SSRS - Screening/Baseline - Page 1,Was the Questionnaire Administered?,71
C-SSRS - Screening/Baseline - Page 1,Date of completion,71
C-SSRS - Screening/Baseline - Page 1,Rater's initials,71
C-SSRS - Screening/Baseline - Page 1,"If Yes, describe",71
C-SSRS - Screening/Baseline - Page 3,act. Behaviour was in part thought of as method to kill oneself. Intent does not have to,78
C-SSRS - Screening/Baseline - Page 3,Yes No,78
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",78
C-SSRS - Screening/Baseline - Page 3,"potentially self-injurious act (if not for that, actual attempt would have occurred).",79
C-SSRS - Screening/Baseline - Page 3,themselves before they actually have engaged in any self destructive behaviour.,79
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of aborted attempts",79
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",79
C-SSRS - Screening/Baseline - Page 3,anything beyond a verbalization or thought such as assembling a specific method,80
C-SSRS - Screening/Baseline - Page 3,Yes No,80
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",80
Physical Exam,Skin and Mucosae,106
Physical Exam,Neurological,106
Physical Exam,Extremities,106
Physical Exam,Abnormal,106
Urine Drug Screen,Amphetamines,126
Urine Drug Screen,Was Urine Drug Screen Performed?,126
Urine Drug Screen,If not done reason,126
Urine Drug Screen,Manufacturer,126
Urine Drug Screen,Item #,126
Urine Drug Screen,Lot,126
Urine Drug Screen,Expiration Date,126
Urine Drug Screen,Date of Sample,126
Urine Drug Screen,Time of Sample,126
C-SSRS since last visit - Page 1,Was the questionnaire administered?,134
C-SSRS since last visit - Page 1,Date of completion,134
C-SSRS since last visit - Page 1,Rater's initials,134
C-SSRS since last visit - Page 1,Since Last Visit,134
C-SSRS since last visit - Page 1,No,134
C-SSRS since last visit - Page 2,intent,136
C-SSRS since last visit - Page 2,Description of Ideation,136
C-SSRS since last visit - Page 2,(2) Once a week,136
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,136
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,137
C-SSRS since last visit - Page 2,(0) Does not apply,137
C-SSRS since last visit - Page 1,Was the questionnaire administered?,160
C-SSRS since last visit - Page 1,Date of completion,160
C-SSRS since last visit - Page 1,Rater's initials,160
C-SSRS since last visit - Page 1,Since Last Visit,160
C-SSRS since last visit - Page 1,No,160
C-SSRS since last visit - Page 2,intent,162
C-SSRS since last visit - Page 2,Description of Ideation,162
C-SSRS since last visit - Page 2,(2) Once a week,162
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,162
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,163
C-SSRS since last visit - Page 2,(0) Does not apply,163
C-SSRS since last visit - Page 1,Was the questionnaire administered?,195
C-SSRS since last visit - Page 1,Date of completion,195
C-SSRS since last visit - Page 1,Rater's initials,195
C-SSRS since last visit - Page 1,Since Last Visit,195
C-SSRS since last visit - Page 1,No,195
C-SSRS since last visit - Page 2,intent,197
C-SSRS since last visit - Page 2,Description of Ideation,197
C-SSRS since last visit - Page 2,(2) Once a week,197
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,197
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,198
C-SSRS since last visit - Page 2,(0) Does not apply,198
C-SSRS since last visit - Page 1,Was the questionnaire administered?,251
C-SSRS since last visit - Page 1,Date of completion,251
C-SSRS since last visit - Page 1,Rater's initials,251
C-SSRS since last visit - Page 1,Since Last Visit,251
C-SSRS since last visit - Page 1,No,251
C-SSRS since last visit - Page 2,intent,253
C-SSRS since last visit - Page 2,Description of Ideation,253
C-SSRS since last visit - Page 2,(2) Once a week,253
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,253
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,254
C-SSRS since last visit - Page 2,(0) Does not apply,254
Physical Exam,Skin and Mucosae,288
Physical Exam,Neurological,288
Physical Exam,Extremities,288
Physical Exam,Abnormal,288
Urine Drug Screen,Amphetamines,308
Urine Drug Screen,Was Urine Drug Screen Performed?,308
Urine Drug Screen,If not done reason,308
Urine Drug Screen,Manufacturer,308
Urine Drug Screen,Item #,308
Urine Drug Screen,Lot,308
Urine Drug Screen,Expiration Date,308
Urine Drug Screen,Date of Sample,308
Urine Drug Screen,Time of Sample,308
C-SSRS since last visit - Page 1,Was the questionnaire administered?,322
C-SSRS since last visit - Page 1,Date of completion,322
C-SSRS since last visit - Page 1,Rater's initials,322
C-SSRS since last visit - Page 1,Since Last Visit,322
C-SSRS since last visit - Page 1,No,322
C-SSRS since last visit - Page 2,intent,324
C-SSRS since last visit - Page 2,Description of Ideation,324
C-SSRS since last visit - Page 2,(2) Once a week,324
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,324
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,325
C-SSRS since last visit - Page 2,(0) Does not apply,325
C-SSRS since last visit - Page 1,Was the questionnaire administered?,360
C-SSRS since last visit - Page 1,Date of completion,360
C-SSRS since last visit - Page 1,Rater's initials,360
C-SSRS since last visit - Page 1,Since Last Visit,360
C-SSRS since last visit - Page 1,No,360
C-SSRS since last visit - Page 2,intent,362
C-SSRS since last visit - Page 2,Description of Ideation,362
C-SSRS since last visit - Page 2,(2) Once a week,362
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,362
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,363
C-SSRS since last visit - Page 2,(0) Does not apply,363
Physical Exam,Skin and Mucosae,399
Physical Exam,Neurological,399
Physical Exam,Extremities,399
Physical Exam,Abnormal,399
Glycated Hemoglobin,Sample Glycated Hemoglobin,402
Glycated Hemoglobin,Reason not done,402
Glycated Hemoglobin,Y: site,402
C-SSRS since last visit - Page 1,Was the questionnaire administered?,421
C-SSRS since last visit - Page 1,Date of completion,421
C-SSRS since last visit - Page 1,Rater's initials,421
C-SSRS since last visit - Page 1,Since Last Visit,421
C-SSRS since last visit - Page 1,No,421
C-SSRS since last visit - Page 2,intent,423
C-SSRS since last visit - Page 2,Description of Ideation,423
C-SSRS since last visit - Page 2,(2) Once a week,423
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,423
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,424
C-SSRS since last visit - Page 2,(0) Does not apply,424
Physical Exam,Skin and Mucosae,460
Physical Exam,Neurological,460
Physical Exam,Extremities,460
Physical Exam,Abnormal,460
Glycated Hemoglobin,Sample Glycated Hemoglobin,463
Glycated Hemoglobin,Reason not done,463
Glycated Hemoglobin,Y: site,463
C-SSRS since last visit - Page 1,Was the questionnaire administered?,484
C-SSRS since last visit - Page 1,Date of completion,484
C-SSRS since last visit - Page 1,Rater's initials,484
C-SSRS since last visit - Page 1,Since Last Visit,484
C-SSRS since last visit - Page 1,No,484
C-SSRS since last visit - Page 2,intent,486
C-SSRS since last visit - Page 2,Description of Ideation,486
C-SSRS since last visit - Page 2,(2) Once a week,486
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,486
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,487
C-SSRS since last visit - Page 2,(0) Does not apply,487
Urine drug screen - Repeat,Amphetamines,525
Urine drug screen - Repeat,Was Urine Drug Screen Performed?,525
Urine drug screen - Repeat,If not done reason,525
Urine drug screen - Repeat,Manufacturer,525
Urine drug screen - Repeat,Item #,525
Urine drug screen - Repeat,Lot,525
Urine drug screen - Repeat,Expiration Date,525
Urine drug screen - Repeat,Date of Sample,525
Urine drug screen - Repeat,Time of Sample,525
Glycated Hemoglobin - Repeat,Glycated Hemoglobin,547
Glycated Hemoglobin - Repeat,Reason not done,547
Glycated Hemoglobin - Repeat,Y: site,547
Physical examination - Unscheduled,Skin and Mucosae,555
Physical examination - Unscheduled,Neurological,555
Physical examination - Unscheduled,Extremities,555
Physical examination - Unscheduled,Abnormal,555
Urine drug screen - Unscheduled,Amphetamines,556
Urine drug screen - Unscheduled,Was Urine Drug Screen Performed?,556
Urine drug screen - Unscheduled,If not done reason,556
Urine drug screen - Unscheduled,Manufacturer,556
Urine drug screen - Unscheduled,Item #,556
Urine drug screen - Unscheduled,Lot,556
Urine drug screen - Unscheduled,Expiration Date,556
Urine drug screen - Unscheduled,Date of Sample,556
Urine drug screen - Unscheduled,Time of Sample,556
CSSRS - Since Last Visit part 1 - Unscheduled,Was the questionnaire administered?,580
CSSRS - Since Last Visit part 1 - Unscheduled,Date of completion,580
CSSRS - Since Last Visit part 1 - Unscheduled,Rater's initials,580
CSSRS - Since Last Visit part 1 - Unscheduled,Since Last Visit,580
CSSRS - Since Last Visit part 1 - Unscheduled,No,580
CSSRS - Since Last Visit part 2 - Unscheduled,intent,582
CSSRS - Since Last Visit part 2 - Unscheduled,Description of Ideation,582
CSSRS - Since Last Visit part 2 - Unscheduled,(2) Once a week,582
CSSRS - Since Last Visit part 2 - Unscheduled,(5) More than 8 hours/persistent or continuous,582
CSSRS - Since Last Visit part 2 - Unscheduled,(0) Does not attempt to control thoughts,583
CSSRS - Since Last Visit part 2 - Unscheduled,(0) Does not apply,583
Glycated Hemoglobin - Unscheduled,Glycated Hemoglobin,595
Glycated Hemoglobin - Unscheduled,Reason not done,595
Glycated Hemoglobin - Unscheduled,Y: site,595
