form_name,field_name,page
Orthostatic BP and HR - ET,Systolic Blood Pressure (mmHg),498
Orthostatic BP and HR - ET,Diastolic Blood Pressure (mmHg),498
Orthostatic BP and HR - ET,Difference between Standing and Supine,498
Protocol Deviation,End Date (if applicable),518
Protocol Deviation,End Time (if applicable),518
Number of Brexpiprazole - 2 mg bottles Dispensed,Number of Brexpiprazole - 2 mg Capsules Dispensed (total),523
Number of Brexpiprazole - 2 mg bottles Dispensed,Number of Brexpiprazole - 3 mg Capsules Dispensed (total),523
Number of Brexpiprazole - 2 mg bottles Dispensed,Number of Brexpiprazole - 1 mg Capsules Returned,523
Number of Brexpiprazole - 2 mg bottles Dispensed,Number of Brexpiprazole - 2 mg Capsules Returned,523
Number of Brexpiprazole - 2 mg bottles Dispensed,Number of Brexpiprazole - 3 mg Capsules Returned,523
Orthostatic BP and HR - Unscheduled,Systolic Blood Pressure (mmHg),549
Orthostatic BP and HR - Unscheduled,Diastolic Blood Pressure (mmHg),549
Orthostatic BP and HR - Unscheduled,Difference between Standing and Supine,549
ICF Verification:,ICF was reviewed and verified and the original ICF has been filed in with subject's source documents,559
