form_name,field_name,page
Visit Date,Visit Date,31
Informed Consent,ICF Version Date,33
Informed Consent,Consent Obtained?,33
Informed Consent,Time of Consent,34
Informed Consent,Was a signed copy of the Informed Consent given to the subject for his/her records?,34
Informed Consent,Was Informed Consent signed prior to any study procedures being performed?,34
Informed Consent,ICF was reviewed and verified and the original ICF has been filed in with subject's source documents,34
Informed Consent,Signed by,34
Informed Consent,Clinician Consent Sign Date,34
Informed Consent,Clinician Consent Sign Time,35
Informed Consent,Subject Consent Sign Date UTC,35
Informed Consent,Clinician Consent Sign Date UTC,35
FBR Consent,Consent Obtained?,36
FBR Consent,Time of Consent,37
FBR Consent,Was a signed copy of the FBR consent given to the subject for his/her records?,37
FBR Consent,Signed by,37
Demography,Date of Birth,38
Demography,Age (Derived),38
Demography,Address,38
Demography,What is the sex of the subject at the time of birth?,38
Demography,"If None of the above, Specify",39
Demography,Native Hawaiian or Other Pacific Islander White,39
Demography,Other,39
Demography,Specify other race,39
Demography,Not Hispanic or Latino Other,39
Demography,Specify other ethnicity,40
Demography,Was the subject re-screened?,40
Demography,Prior screened number,40
Reproductive Status - Female,Date of Last Menstrual Cycle (All Females),41
Reproductive Status - Female,Years Since Last Cycle,41
Reproductive Status - Female,Is this subject of childbearing potential?,41
Reproductive Status - Female,Post Menopausal? (for at least 12 months (1 year) prior to screening),41
Reproductive Status - Female,Surgically Sterile? (please add to Surgeries and Medical Procedures log),41
Reproductive Status - Male,Surgically Sterile(bilateral orchidectomy)? (please add to Surgeries and Medical Procedures log),44
Reproductive Status - Male,Abstinence (must remain abstinent from the time of screening until at least 180 days after the last dose of study drug),44
Reproductive Status - Male,Sexually Active?,44
Medical/Psychiatric History,Has the subject experienced any past and/or concomitant diseases?,47
Medical/Psychiatric History,Record,49
Medical/Psychiatric History,Medical or Psychiatric History Term,49
Medical/Psychiatric History,Category of Medical or Psychiatric History Term,49
Medical/Psychiatric History,Start Date,49
Medical/Psychiatric History,Is the Medical or Psychiatric History Disease/Condition or Event Still Ongoing?,49
Medical/Psychiatric History,End Date,49
Medical/Psychiatric History,Medication Taken?,49
Body Temperature and Respiratory Rate,Were Vital Signs Collected?,50
Body Temperature and Respiratory Rate,"If not collected, reason:",50
Body Temperature and Respiratory Rate,Collection Date,50
Body Temperature and Respiratory Rate,Respiratory Rate (breaths/min),51
Body Temperature and Respiratory Rate,Body Temperature (celsius),51
Triplicate Orthostatic BP and HR - Central,Were Vital Signs Collected?,52
Triplicate Orthostatic BP and HR - Central,"If not collected, reason:",52
Triplicate Orthostatic BP and HR - Central,Collection Date,52
Supine,Time Placed in Position,53
Supine,Time of Vitals Measurement #1,53
Supine,Time of Vitals Measurement #2,53
Supine,Time of Vitals Measurement #3,53
Supine,Time of Vitals Measurement #1,54
Supine,Time of Vitals Measurement #2,54
Supine,Time of Vitals Measurement #3,54
Height and Weight,Were Body Measurements Collected?,55
Height and Weight,"If not collected, reason:",55
Height and Weight,Collection Date,55
Height and Weight,Weigh subject without shoes or jacket. Obtain Height without subject’s shoes. Weight,55
Height and Weight,Weight Unit,55
Height and Weight,Height,55
Height and Weight,BMI,56
Height and Weight,BMI Unit,56
Physical Exam,Was the physical examination performed?,57
Physical Exam,Planned Timepoint,57
Physical Exam,Examination Date,57
Physical Exam,Examination Time,57
