form_name,field_name,page
Done)],Normal,37
Done)],Skin and Mucosae,37
Done)],"(values: Normal,",37
Done)],Neurological,37
Done)],Extremities,37
Glycated Hemoglobin,Reason not done,42
Glycated Hemoglobin,Glycated Hemoglobin,42
Glycated Hemoglobin,Date of Collection,42
Glycated Hemoglobin,minutes)],42
Glycated Hemoglobin,R],42
Applicable)],Urinalysis,44
Applicable)],Not,44
Applicable)],Collected,44
Applicable)],R],44
Applicable)],Applicable,44
"Current Former (Unknown Day, Never Unknown Month)]",Current,62
"Current Former (Unknown Day, Never Unknown Month)]","(Unknown Day, integer (allow",62
"Current Former (Unknown Day, Never Unknown Month)]",Never,62
"Current Former (Unknown Day, Never Unknown Month)]",enumeration,62
"Current Former (Unknown Day, Never Unknown Month)]",Vape,62
Benzodiazepines,Positive,67
Benzodiazepines,Benzodiazepines,67
Benzodiazepines,Cannabinoids,67
Benzodiazepines,Cocaine,67
Benzodiazepines,Methadone,67
Benzodiazepines,Opiates,67
Benzodiazepines,Phencyclidine,67
Benzodiazepines,Propoxyphene,67
C-SSRS - Screening/Baseline,COLUMBIA-SUICIDE SEVERITY,70
C-SSRS - Screening/Baseline,RATING SCALE,70
C-SSRS - Screening/Baseline,(C-SSRS),70
C-SSRS - Screening/Baseline,Baseline/Screening Version,70
C-SSRS - Screening/Baseline,Version 1/14/09,70
enumeration,Have you had these thoughts and had some intention of acting on them?,72
enumeration,Have you started to work out or worked out the details of how to kill yourself?,72
enumeration,Have you actually had any thoughts of killing yourself?,72
enumeration,"If Yes, describe",72
enumeration,Have you been thinking about how you might do this?,72
enumeration,Do you intend to carry out this plan?,72
enumeration,"If Yes, describe",73
Done)],Normal,106
Done)],Skin and Mucosae,106
Done)],"(values: Normal,",106
Done)],Neurological,106
Done)],Extremities,106
Applicable)],Urinalysis,108
Applicable)],Not,108
Applicable)],Collected,108
Applicable)],R],108
Applicable)],Applicable,108
Benzodiazepines,Positive,127
Benzodiazepines,Benzodiazepines,127
Benzodiazepines,Cannabinoids,127
Benzodiazepines,Cocaine,127
Benzodiazepines,Methadone,127
Benzodiazepines,Opiates,127
Benzodiazepines,Phencyclidine,127
Benzodiazepines,Propoxyphene,127
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,133
C-SSRS - Since Last Visit,RATING SCALE,133
C-SSRS - Since Last Visit,(C-SSRS),133
C-SSRS - Since Last Visit,Since Last Visit,133
C-SSRS - Since Last Visit,Version 1/14/09,133
Row 5,"If Yes, describe",135
Row 5,Have you had these thoughts and had some intention of acting on them?,135
Row 5,Have you started to work out or worked out the details of how to kill yourself?,135
Row 5,Have you been thinking about how you might do this?,135
Row 5,Do you intend to carry out this plan?,135
C-SSRS since last visit - Page 4,Date of Attempt,142
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,142
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,142
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,159
C-SSRS - Since Last Visit,RATING SCALE,159
C-SSRS - Since Last Visit,(C-SSRS),159
C-SSRS - Since Last Visit,Since Last Visit,159
C-SSRS - Since Last Visit,Version 1/14/09,159
Row 5,"If Yes, describe",161
Row 5,Have you had these thoughts and had some intention of acting on them?,161
Row 5,Have you started to work out or worked out the details of how to kill yourself?,161
Row 5,Have you been thinking about how you might do this?,161
Row 5,Do you intend to carry out this plan?,161
C-SSRS since last visit - Page 4,Date of Attempt,168
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,168
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,168
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,194
C-SSRS - Since Last Visit,RATING SCALE,194
C-SSRS - Since Last Visit,(C-SSRS),194
C-SSRS - Since Last Visit,Since Last Visit,194
C-SSRS - Since Last Visit,Version 1/14/09,194
Row 5,"If Yes, describe",196
Row 5,Have you had these thoughts and had some intention of acting on them?,196
Row 5,Have you started to work out or worked out the details of how to kill yourself?,196
Row 5,Have you been thinking about how you might do this?,196
Row 5,Do you intend to carry out this plan?,196
C-SSRS since last visit - Page 4,Date of Attempt,203
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,203
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,203
Applicable)],Urinalysis,235
Applicable)],Not,235
Applicable)],Collected,235
Applicable)],R],235
Applicable)],Applicable,235
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,250
C-SSRS - Since Last Visit,RATING SCALE,250
C-SSRS - Since Last Visit,(C-SSRS),250
C-SSRS - Since Last Visit,Since Last Visit,250
C-SSRS - Since Last Visit,Version 1/14/09,250
Row 5,"If Yes, describe",252
Row 5,Have you had these thoughts and had some intention of acting on them?,252
Row 5,Have you started to work out or worked out the details of how to kill yourself?,252
Row 5,Have you been thinking about how you might do this?,252
Row 5,Do you intend to carry out this plan?,252
C-SSRS since last visit - Page 4,Date of Attempt,259
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,259
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,259
Done)],Normal,288
Done)],Skin and Mucosae,288
Done)],"(values: Normal,",288
Done)],Neurological,288
Done)],Extremities,288
Applicable)],Urinalysis,290
Applicable)],Not,290
Applicable)],Collected,290
Applicable)],R],290
Applicable)],Applicable,290
Benzodiazepines,Positive,309
Benzodiazepines,Benzodiazepines,309
Benzodiazepines,Cannabinoids,309
Benzodiazepines,Cocaine,309
Benzodiazepines,Methadone,309
Benzodiazepines,Opiates,309
Benzodiazepines,Phencyclidine,309
Benzodiazepines,Propoxyphene,309
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,321
C-SSRS - Since Last Visit,RATING SCALE,321
C-SSRS - Since Last Visit,(C-SSRS),321
C-SSRS - Since Last Visit,Since Last Visit,321
C-SSRS - Since Last Visit,Version 1/14/09,321
Row 5,"If Yes, describe",323
Row 5,Have you had these thoughts and had some intention of acting on them?,323
Row 5,Have you started to work out or worked out the details of how to kill yourself?,323
Row 5,Have you been thinking about how you might do this?,323
Row 5,Do you intend to carry out this plan?,323
C-SSRS since last visit - Page 4,Date of Attempt,330
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,330
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,330
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,359
C-SSRS - Since Last Visit,RATING SCALE,359
C-SSRS - Since Last Visit,(C-SSRS),359
C-SSRS - Since Last Visit,Since Last Visit,359
C-SSRS - Since Last Visit,Version 1/14/09,359
Row 5,"If Yes, describe",361
Row 5,Have you had these thoughts and had some intention of acting on them?,361
Row 5,Have you started to work out or worked out the details of how to kill yourself?,361
Row 5,Have you been thinking about how you might do this?,361
Row 5,Do you intend to carry out this plan?,361
C-SSRS since last visit - Page 4,Date of Attempt,368
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,368
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,368
Done)],Normal,399
Done)],Skin and Mucosae,399
Done)],"(values: Normal,",399
Done)],Neurological,399
Done)],Extremities,399
Glycated Hemoglobin,Reason not done,402
Glycated Hemoglobin,Glycated Hemoglobin,402
Glycated Hemoglobin,Date of Collection,402
Glycated Hemoglobin,minutes)],402
Glycated Hemoglobin,R],402
Applicable)],Urinalysis,404
Applicable)],Not,404
Applicable)],Collected,404
Applicable)],R],404
Applicable)],Applicable,404
C-SSRS - Since Last Visit,COLUMBIA-SUICIDE SEVERITY,420
C-SSRS - Since Last Visit,RATING SCALE,420
C-SSRS - Since Last Visit,(C-SSRS),420
C-SSRS - Since Last Visit,Since Last Visit,420
C-SSRS - Since Last Visit,Version 1/14/09,420
Row 5,"If Yes, describe",422
Row 5,Have you had these thoughts and had some intention of acting on them?,422
Row 5,Have you started to work out or worked out the details of how to kill yourself?,422
Row 5,Have you been thinking about how you might do this?,422
Row 5,Do you intend to carry out this plan?,422
C-SSRS since last visit - Page 4,Date of Attempt,429
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,429
C-SSRS since last visit - Page 4,Potential Lethality: Only answer if Actual Lethality=0,429
Done)],Normal,460
Done)],Skin and Mucosae,460
Done)],"(values: Normal,",460
Done)],Neurological,460
Done)],Extremities,460
Glycated Hemoglobin,Reason not done,463
Glycated Hemoglobin,Glycated Hemoglobin,463
Glycated Hemoglobin,Date of Collection,463
Glycated Hemoglobin,minutes)],463
