form_name,field_name,page
Visit Date,Visit Date,31
Informed Consent,ICF Version Date,33
Informed Consent,Protocol Version for Consent,33
Informed Consent,Original Version,33
Informed Consent,Amendment 1,33
Informed Consent,Amendment 2,33
Informed Consent,Amendment 3,33
Informed Consent,Amendment 4,33
Informed Consent,Amendment 5,33
Informed Consent,Amendment 6,33
Informed Consent,Amendment 7,33
Informed Consent,Amendment 8,33
Informed Consent,Amendment 9,33
Informed Consent,Amendment 10,33
Informed Consent,Consent Obtained?,33
Informed Consent,Date of Consent,33
FBR Consent,Protocol Version for Consent,36
FBR Consent,Original Version,36
FBR Consent,Amendment 1,36
FBR Consent,Amendment 2,36
FBR Consent,Amendment 3,36
FBR Consent,Amendment 4,36
FBR Consent,Amendment 5,36
FBR Consent,Amendment 6,36
FBR Consent,Amendment 7,36
FBR Consent,Amendment 8,36
FBR Consent,Amendment 9,36
FBR Consent,Amendment 10,36
FBR Consent,Consent Obtained?,36
FBR Consent,Date of Consent,36
Demography,Date of Birth,38
Demography,Age (Derived),38
Demography,Address,38
Demography,What is the sex of the subject at the time of birth?,38
Demography,Subject currently identifies as,38
Demography,Male,38
Demography,Female,38
Demography,Transgender Man,38
Demography,Transgender Woman,38
Demography,Gender Non-Conforming,38
Demography,None of the above,38
Demography,Prefer not to answer,38
Reproductive Status - Female,Date of Last Menstrual Cycle (All Females),41
Reproductive Status - Female,Years Since Last Cycle,41
Reproductive Status - Female,"Is this subject of childbearing potential? Note: Women of non-childbearing potential are defined as women who are documented as sterile (eg, have had a bilateral oophorectomy, or hysterectomy, or who have been postmenopausal for at least 12 months confirmed by FSH).",41
Reproductive Status - Female,Not of Childbearing Potential,41
Reproductive Status - Female,Post Menopausal? (for at least 12 months (1 year) prior to screening),41
Reproductive Status - Female,Surgically Sterile? (please add to Surgeries and Medical Procedures log),41
Reproductive Status - Female,Hysterectomy,41
Reproductive Status - Male,Not of Childbearing Potential,44
Reproductive Status - Male,Surgically Sterile(bilateral orchidectomy)? (please add to Surgeries and Medical Procedures log),44
Reproductive Status - Male,Of Childbearing Potential,44
Reproductive Status - Male,Abstinence (must remain abstinent from the time of screening until at least 180 days after the last dose of study drug),44
Reproductive Status - Male,Sexually Active?,44
Reproductive Status - Male,90 days after the last dose of IMP?- mark the selected methods below **,44
Reproductive Status - Male,Vasectomy,44
Medical/Psychiatric History,Has the subject experienced any past and/or concomitant diseases?,47
Medical/Psychiatric History,"Please, report surgeries on the ""Surgeries and Medical procedures"" log",47
Body Temperature and Respiratory Rate,Were Vital Signs Collected?,50
Body Temperature and Respiratory Rate,"If not collected, reason:",50
Body Temperature and Respiratory Rate,Collection Date,50
Body Temperature and Respiratory Rate,Planned Timepoint,50
Body Temperature and Respiratory Rate,N/A,50
Body Temperature and Respiratory Rate,Predose,50
Body Temperature and Respiratory Rate,1h postdose,50
Body Temperature and Respiratory Rate,1.5h postdose,50
Body Temperature and Respiratory Rate,2h postdose,50
Body Temperature and Respiratory Rate,2.5h postdose,50
Body Temperature and Respiratory Rate,3h postdose,50
Body Temperature and Respiratory Rate,4h postdose,50
Body Temperature and Respiratory Rate,6h postdose,50
Body Temperature and Respiratory Rate,8h postdose,50
Triplicate Orthostatic BP and HR - Central,Were Vital Signs Collected?,52
