form_name,field_name,page
,Screen Visit 1 Day -55 to -16,15
,Titration Day -20,17
,Screen Visit 2 Day -15,17
,Steady-state Assurance Period D,18
,ay -1,18
,Control Period Day 1,19
,Control Period Day 2,20
,Control Period Day 3,22
,Steady-state Attainment Period,23
,Day 18,23
,Treatment Period Day 19,24
,Treatment Period Day 20,25
,Treatment Period Day 21,26
,Followup Phone Call,29
,Baseline/Screening Version,109
,Version 1/14/09,109
,Disclaimer:,109
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",109
,"The following features should be rated with respect to the most severe type of ideation (i.e. 1-5 from above, with 1 being the least severe and 5 being the most severe). Ask about time he/she was feeling the most suicidal.",118
,Most severe ideation,118
,"When you have the thoughts, how long do they last?",120
,Controllability,121
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,121
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,122
,Version 1/14/09,250
,Disclaimer:,250
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",250
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,259
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,259
,Version 1/14/09,320
,Disclaimer:,320
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",320
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,329
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,329
,Version 1/14/09,386
,Disclaimer:,386
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",386
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,395
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,395
,Version 1/14/09,479
,Disclaimer:,479
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",479
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,488
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,488
,Version 1/14/09,605
,Disclaimer:,605
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",605
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,614
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,614
,Version 1/14/09,674
,Disclaimer:,674
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",674
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,683
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,683
,Version 1/14/09,777
,Disclaimer:,777
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",777
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,786
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,786
,Version 1/14/09,884
,Disclaimer:,884
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",884
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,893
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,893
,Date of Discharge,961
,Time of Discharge,961
,Version 1/14/09,1047
,Disclaimer:,1047
,"This scale is intended to be used by individuals who have received training in its administration. The questions contained in the Columbia-Suicide Severity Rating Scale are suggested probes. Ultimately, the determination of the presence of suicidal ideation or behavior depends on the judgment of the individual administering the scale.",1047
,Could/can you stop thinking about killing yourself or wanting to die if you want to?,1056
,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing,1056
