form_name,field_name,page
Visit Date,Visit Date,31
Informed Consent,ICF Version Date,33
Informed Consent,Protocol Version for Consent,33
Informed Consent,Consent Obtained?,33
Informed Consent,Time of Consent,34
Informed Consent,Was a signed copy of the Informed Consent given to the subject for his/her records?,34
Informed Consent,Was Informed Consent signed prior to any study procedures being performed?,34
Informed Consent,ICF was reviewed and verified and the original ICF has been filed in with subject's source documents,34
Informed Consent,Clinician Consent Sign Date,34
Informed Consent,Clinician Consent Sign Time,35
FBR Consent,Protocol Version for Consent,36
FBR Consent,Consent Obtained?,36
FBR Consent,Time of Consent,37
FBR Consent,Was a signed copy of the FBR consent given to the subject for his/her records?,37
Demography,Date of Birth,38
Demography,Address,38
Demography,What is the sex of the subject at the time of birth?,38
Demography,Prefer not to answer)],39
Demography,"If None of the above, Specify",39
Demography,Race,39
Demography,Specify other race,39
Demography,Ethnicity,39
Demography,Specify other ethnicity,40
Demography,Was the subject re-screened?,40
Demography,Prior screened number,40
Reproductive Status - Female,Date of Last Menstrual Cycle (All Females),41
Reproductive Status - Female,Years Since Last Cycle,41
Reproductive Status - Female,"Is this subject of childbearing potential? Note: Women of non-childbearing potential are defined as women who are documented as sterile (eg, have had a bilateral oophorectomy, or hysterectomy, or who have been postmenopausal for at least 12 months confirmed by FSH).",41
Reproductive Status - Female,Post Menopausal? (for at least 12 months (1 year) prior to screening),41
Reproductive Status - Male,Surgically Sterile(bilateral orchidectomy)? (please add to Surgeries and Medical Procedures log),44
Reproductive Status - Male,Abstinence (must remain abstinent from the time of screening until at least 180 days after the last dose of study drug),44
Reproductive Status - Male,Sexually Active?,44
Reproductive Status - Male,If sexually active does the subject commit to utilizing 2 different approved methods of birth control during the trial and for 90 days after the last dose of IMP?- mark the selected methods below **,44
Medical/Psychiatric History,Has the subject experienced any past and/or concomitant diseases?,47
Medical/Psychiatric History,Medical or Psychiatric History Term,49
Medical/Psychiatric History,Category of Medical or Psychiatric History Term,49
Medical/Psychiatric History,Start Date,49
Medical/Psychiatric History,Is the Medical or Psychiatric History Disease/Condition or Event Still Ongoing?,49
Medical/Psychiatric History,End Date,49
Medical/Psychiatric History,Medication Taken?,49
Body Temperature and Respiratory Rate,Were Vital Signs Collected?,50
Body Temperature and Respiratory Rate,"If not collected, reason",50
Body Temperature and Respiratory Rate,Collection Date,50
Body Temperature and Respiratory Rate,Planned Timepoint,50
Body Temperature and Respiratory Rate,Respiratory Rate (breaths/min),51
Body Temperature and Respiratory Rate,Body Temperature (celsius),51
Triplicate Orthostatic BP and HR - Central,Were Vital Signs Collected?,52
Triplicate Orthostatic BP and HR - Central,"If not collected, reason",52
Triplicate Orthostatic BP and HR - Central,Collection Date,52
Triplicate Orthostatic BP and HR - Central,Planned Timepoint,52
Supine,Time Placed in Position,53
Supine,Time of Vitals Measurement #1,53
Supine,Time of Vitals Measurement #2,53
Supine,Time of Vitals Measurement #3,53
Supine,Time of Vitals Measurement #1,54
Supine,Time of Vitals Measurement #2,54
Supine,Time of Vitals Measurement #3,54
Height and Weight,Were Body Measurements Collected?,55
Height and Weight,"If not collected, reason",55
Height and Weight,Collection Date,55
Height and Weight,Weight,55
Height and Weight,Height,55
Physical Exam,Was the physical examination performed?,57
Physical Exam,Examination Date,57
Physical Exam,Examination Time,57
