doc,stage,version,severity,code,detail
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,"p3: Has the participant read, understood and signed the consent for the Future Use Sub Study,"
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p3: where a DNA sample will be taken and other data collected may be used for potential future research?
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: applicable)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: Vital Signs
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p152: (Supine for at least 3 minutes)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p205: PK Sample for Bioanalysis - Gently invert tube 8-10 times immediately after collection and
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p205: protect the sample from light (4 mL K2EDTA)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p205: Confirm an AE and Conmed check has been performed (Record any AE and Conmeds if
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,1,quality,audit_false_positive,p205: applicable)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_missed,p1: Record who held Group Information Session (full name)
QSC302573_Final_AnnotatedCRFs_16Oct2024-326-201-00007_1_,audit,2,quality,audit_false_positive,p1: Informed Consent: Photo ID #1
