form_name,field_name,page
Visit Date,Visit Date,4
14. Genital Symptoms,14. Genital Symptoms,25
14. Genital Symptoms,15. Hypochondriasis,25
14. Genital Symptoms,16. Loss of Weight (Rate either a OR b),25
14. Genital Symptoms,17. Insight,25
14. Genital Symptoms,Total Score,25
Visit Date,Visit Date,81
14. Genital Symptoms,14. Genital Symptoms,86
14. Genital Symptoms,15. Hypochondriasis,86
14. Genital Symptoms,16. Loss of Weight (Rate either a OR b),86
14. Genital Symptoms,17. Insight,86
14. Genital Symptoms,Total Score,86
Visit Date,Visit Date,137
Randomisation,Randomised,139
Randomisation,Yes  [1],139
Randomisation,Randomisation Date,139
Randomisation,Randomisation Time,139
Randomisation,Randomisation Number,139
,How intense is your current drug experience right now?,186
,17. I felt my heart beating irregularly or skipping beats,206
,18. Pressure or weight in my chest or abdomen,206
,19. I experienced a decreased sense of sanity,206
,20. I felt as if I was dead or dying,206
,21. Panic,206
,22. Experience of antagonism toward people around me,206
,23. Despair,206
,24. I felt isolated from everything and everyone,206
,25. Emotional and/or physical suffering,206
,26. I felt frightened,206
15. I worry too much over something,15. I worry too much over something,209
15. I worry too much over something,16. I lack self-confidence,209
15. I worry too much over something,17. I feel secure,209
15. I worry too much over something,18. I feel inadequate,209
15. I worry too much over something,19. I am a steady person,209
15. I worry too much over something,20. I get in a state of tension or turmoil,209
Visit Date,Visit Date,221
15. I worry too much over something,15. I worry too much over something,230
15. I worry too much over something,16. I lack self-confidence,230
15. I worry too much over something,17. I feel secure,230
15. I worry too much over something,18. I feel inadequate,230
15. I worry too much over something,19. I am a steady person,230
15. I worry too much over something,20. I get in a state of tension or turmoil,230
,17. I felt my heart beating irregularly or skipping beats,270
,18. Pressure or weight in my chest or abdomen,270
,19. I experienced a decreased sense of sanity,270
,20. I felt as if I was dead or dying,270
,21. Panic,270
,22. Experience of antagonism toward people around me,270
,23. Despair,270
,24. I felt isolated from everything and everyone,270
,25. Emotional and/or physical suffering,270
,26. I felt frightened,270
Visit Date,Visit Date,277
Visit Date,Visit Date,327
Visit Date,Visit Date,375
Visit Date,Visit Date,409
Visit Date,Visit Date,451
Visit Date,Visit Date,499
Visit Date,Visit Date,541
Visit Date,Visit Date,581
Visit Date,Visit Date,619
Visit Date,Visit Date,649
Visit Date,Visit Date,693
Visit Date,Visit Date,747
Study Completion/Withdrawal,Completion/Withdrawal Date,808
Study Completion/Withdrawal,Screen Fail  [2],808
Study Completion/Withdrawal,Failed Eligibility  [3],808
Study Completion/Withdrawal,"Other, Please Specify",808
Study Completion/Withdrawal,AE Number,808
Study Completion/Withdrawal,Death Date,808
Study Completion/Withdrawal,Before Dosing  [7],808
14. Genital Symptoms,14. Genital Symptoms,812
14. Genital Symptoms,15. Hypochondriasis,812
14. Genital Symptoms,16. Loss of Weight (Rate either a OR b),812
14. Genital Symptoms,17. Insight,812
14. Genital Symptoms,Total Score,812
,17. I felt my heart beating irregularly or skipping beats,898
,18. Pressure or weight in my chest or abdomen,898
,19. I experienced a decreased sense of sanity,898
,20. I felt as if I was dead or dying,898
,21. Panic,898
,22. Experience of antagonism toward people around me,898
,23. Despair,898
,24. I felt isolated from everything and everyone,898
,25. Emotional and/or physical suffering,898
,26. I felt frightened,898
15. I worry too much over something,15. I worry too much over something,901
15. I worry too much over something,16. I lack self-confidence,901
15. I worry too much over something,17. I feel secure,901
15. I worry too much over something,18. I feel inadequate,901
15. I worry too much over something,19. I am a steady person,901
15. I worry too much over something,20. I get in a state of tension or turmoil,901
