form_name,field_name,page
Tobacco Use,Per Day,62
Tobacco Use,Per Week,62
Tobacco Use,Cigar,62
Tobacco Use,Cartridge,62
C-SSRS since last visit - Page 4,Actual Attempts,142
C-SSRS since last visit - Page 4,Most Lethal Attempt,142
C-SSRS since last visit - Page 4,Date of Attempt,142
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,142
C-SSRS since last visit - Page 4,Actual Attempts,168
C-SSRS since last visit - Page 4,Most Lethal Attempt,168
C-SSRS since last visit - Page 4,Date of Attempt,168
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,168
C-SSRS since last visit - Page 4,Actual Attempts,203
C-SSRS since last visit - Page 4,Most Lethal Attempt,203
C-SSRS since last visit - Page 4,Date of Attempt,203
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,203
C-SSRS since last visit - Page 4,Actual Attempts,259
C-SSRS since last visit - Page 4,Most Lethal Attempt,259
C-SSRS since last visit - Page 4,Date of Attempt,259
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,259
C-SSRS since last visit - Page 4,Actual Attempts,330
C-SSRS since last visit - Page 4,Most Lethal Attempt,330
C-SSRS since last visit - Page 4,Date of Attempt,330
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,330
C-SSRS since last visit - Page 4,Actual Attempts,368
C-SSRS since last visit - Page 4,Most Lethal Attempt,368
C-SSRS since last visit - Page 4,Date of Attempt,368
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,368
C-SSRS since last visit - Page 4,Actual Attempts,429
C-SSRS since last visit - Page 4,Most Lethal Attempt,429
C-SSRS since last visit - Page 4,Date of Attempt,429
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,429
C-SSRS since last visit - Page 4,Actual Attempts,492
C-SSRS since last visit - Page 4,Most Lethal Attempt,492
C-SSRS since last visit - Page 4,Date of Attempt,492
C-SSRS since last visit - Page 4,Actual Lethality/Medical Damage:,492
CSSRS - Since Last Visit part 4 - Unscheduled,Actual Attempts,588
CSSRS - Since Last Visit part 4 - Unscheduled,Most Lethal Attempt,588
CSSRS - Since Last Visit part 4 - Unscheduled,Date of Attempt,588
CSSRS - Since Last Visit part 4 - Unscheduled,Actual Lethality/Medical Damage:,588
