form_name,field_name,page
Medical/Psychiatric History,Control Period Day 2,12
Medical/Psychiatric History,Control Period Day 3,12
Medical/Psychiatric History,Treatment Period Day 20,14
Body Temperature and Respiratory Rate,Treatment Period Day 21,15
Body Temperature and Respiratory Rate,page enrols if DSAI101= Yes on Aicure Device - Distribution page,15
Sertraline Titration,Systolic Blood Pressure (mmHg),498
Sertraline Titration,Diastolic Blood Pressure (mmHg),498
Sertraline Titration,Heart Rate (bpm),498
Sertraline Titration,Time Placed in Position,498
Sertraline Titration,Time of Vitals Measurement,498
Sertraline Titration,Difference between Standing and Supine,498
End of Screening,End Time (if applicable),518
End of Screening,Number of Brexpiprazole - 2 mg bottles Dispensed,523
End of Screening,Number of Brexpiprazole - 2 mg Capsules Dispensed (total),523
End of Screening,Bottle Number(s) Brexpiprazole - 3 mg,523
End of Screening,Number of Brexpiprazole - 3 mg bottles Dispensed,523
End of Screening,Number of Brexpiprazole - 3 mg Capsules Dispensed (total),523
End of Screening,Date Bottles Returned,523
End of Screening,Number of Sertraline - 50 mg Capsules Returned,523
End of Screening,Number of Brexpiprazole - 1 mg Capsules Returned,523
End of Screening,Number of Brexpiprazole - 2 mg Capsules Returned,523
End of Screening,Number of Brexpiprazole - 3 mg Capsules Returned,523
End of Screening,Systolic Blood Pressure (mmHg),549
End of Screening,Diastolic Blood Pressure (mmHg),549
End of Screening,Heart Rate (bpm),549
End of Screening,Time Placed in Position,549
End of Screening,Time of Vitals Measurement,549
End of Screening,Difference between Standing and Supine,549
End of Screening,ICF was reviewed and verified and the original ICF has been filed in with subject's source documents,559
