form_name,field_name,page
Physical Exam,Skin and Mucosae,37
Physical Exam,Neurological,37
Physical Exam,Extremities,37
Glycated Hemoglobin,Reason not done Glycated Hemoglobin,42
Glycated Hemoglobin,Glycated Hemoglobin Date of Collection,42
Glycated Hemoglobin,Glycated Hemoglobin,42
Clinical Laboratory Assessments,Applicable,44
Tobacco Use,Unknown Month,62
Tobacco Use,Never,62
Urine Drug Screen,Benzodiazepines,67
Urine Drug Screen,Cannabinoids,67
Urine Drug Screen,Cocaine,67
Urine Drug Screen,Methadone,67
Urine Drug Screen,Opiates,67
Urine Drug Screen,Phencyclidine,67
Urine Drug Screen,Propoxyphene,67
C-SSRS - Screening/Baseline - Page 1,"Row 7 3. Active suicidal ideation with any methods (not plan) without intent to act If Yes, describe",72
C-SSRS - Screening/Baseline - Page 1,Row 7 3. Active suicidal ideation with any methods (not plan) without intent to act,72
C-SSRS - Screening/Baseline - Page 1,Yes,72
C-SSRS - Screening/Baseline - Page 1,"Row 10 4. Active suicidal ideation with some intent to act, without specific plan If Yes, describe",72
C-SSRS - Screening/Baseline - Page 1,"about them""",72
C-SSRS - Screening/Baseline - Page 1,"Row 13 5. Active suicidal ideation with specific plan and intent If Yes, describe",72
C-SSRS - Screening/Baseline - Page 1,Have you started to work out or worked out the details of how to kill yourself?,72
C-SSRS - Screening/Baseline - Page 1,"If Yes, describe",73
Physical Exam,Skin and Mucosae,106
Physical Exam,Neurological,106
Physical Exam,Extremities,106
Clinical Laboratory Assessments,Applicable,108
Urine Drug Screen,Benzodiazepines,127
Urine Drug Screen,Cannabinoids,127
Urine Drug Screen,Cocaine,127
Urine Drug Screen,Methadone,127
Urine Drug Screen,Opiates,127
Urine Drug Screen,Phencyclidine,127
Urine Drug Screen,Propoxyphene,127
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",135
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",135
C-SSRS since last visit - Page 1,"about them""",135
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,135
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,135
C-SSRS since last visit - Page 1,"If Yes, describe",135
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,142
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,142
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",161
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",161
C-SSRS since last visit - Page 1,"about them""",161
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,161
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,161
C-SSRS since last visit - Page 1,"If Yes, describe",161
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,168
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,168
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",196
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",196
C-SSRS since last visit - Page 1,"about them""",196
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,196
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,196
C-SSRS since last visit - Page 1,"If Yes, describe",196
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,203
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,203
Clinical Laboratory Assessments,Applicable,235
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",252
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",252
C-SSRS since last visit - Page 1,"about them""",252
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,252
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,252
C-SSRS since last visit - Page 1,"If Yes, describe",252
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,259
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,259
Physical Exam,Skin and Mucosae,288
Physical Exam,Neurological,288
Physical Exam,Extremities,288
Clinical Laboratory Assessments,Applicable,290
Urine Drug Screen,Benzodiazepines,309
Urine Drug Screen,Cannabinoids,309
Urine Drug Screen,Cocaine,309
Urine Drug Screen,Methadone,309
Urine Drug Screen,Opiates,309
Urine Drug Screen,Phencyclidine,309
Urine Drug Screen,Propoxyphene,309
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",323
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",323
C-SSRS since last visit - Page 1,"about them""",323
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,323
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,323
C-SSRS since last visit - Page 1,"If Yes, describe",323
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,330
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,330
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",361
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",361
C-SSRS since last visit - Page 1,"about them""",361
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,361
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,361
C-SSRS since last visit - Page 1,"If Yes, describe",361
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,368
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,368
Physical Exam,Skin and Mucosae,399
Physical Exam,Neurological,399
Physical Exam,Extremities,399
Glycated Hemoglobin,Reason not done Glycated Hemoglobin,402
Glycated Hemoglobin,Glycated Hemoglobin Date of Collection,402
Glycated Hemoglobin,Glycated Hemoglobin,402
Clinical Laboratory Assessments,Applicable,404
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",422
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",422
C-SSRS since last visit - Page 1,"about them""",422
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,422
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,422
C-SSRS since last visit - Page 1,"If Yes, describe",422
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,429
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,429
Physical Exam,Skin and Mucosae,460
Physical Exam,Neurological,460
Physical Exam,Extremities,460
Glycated Hemoglobin,Reason not done Glycated Hemoglobin,463
Glycated Hemoglobin,Glycated Hemoglobin Date of Collection,463
Glycated Hemoglobin,Glycated Hemoglobin,463
Clinical Laboratory Assessments,Applicable,465
C-SSRS since last visit - Page 1,"made a specific plan as to when, where or how I would actually do it. . . and I would never go through with it""",485
C-SSRS since last visit - Page 1,"Row 7 4. Active suicidal ideation with some intent to act, without specific plan",485
C-SSRS since last visit - Page 1,"about them""",485
C-SSRS since last visit - Page 1,Row 9 5. Active suicidal ideation with specific plan and intent,485
C-SSRS since last visit - Page 1,Have you started to work out or worked out the details of how to kill yourself?,485
C-SSRS since last visit - Page 1,"If Yes, describe",485
C-SSRS since last visit - Page 4,Row 2 Actual Lethality/Medical Damage: Most Lethal Attempt,492
C-SSRS since last visit - Page 4,mouth and pulled the trigger but gun fails to fire so no medical damage; laying on train tracks with oncoming train but pulled away before run over).,492
Orthostatic BP and HR - ET,Time of Vitals Measurement,498
Orthostatic BP and HR - ET,Systolic Blood Pressure (mmHg,498
Orthostatic BP and HR - ET,Diastolic Blood Pressure (mmHg,498
Orthostatic BP and HR - ET,Heart Rate (bpm,498
Orthostatic BP and HR - ET,Time Placed in Position,498
Follow-Up Phone Call,Were you able to contact the Subject?,502
Follow-Up Phone Call,Date of Contact/Attempt Subject?,502
Follow-Up Phone Call,Method of Contact,502
Follow-Up Phone Call,Specify Contact if,502
Follow-Up Phone Call,Was the subject reminded of the birth control restrictions for 30 days postdose?,502
Follow-Up Phone Call,Has the subject had any adverse events since the last visit?,502
Protocol Deviation,End Date (if applicable,518
Protocol Deviation,End Time (if applicable,518
Admission to clinic,Date of Admission in clinic,519
Admission to clinic,Time of Admission in clinic Date of Admission in clinic,519
Discharge from clinic,Date of Discharge,520
Discharge from clinic,Time of Discharge Date of Discharge,520
Drug Accountability,Number of Brexpiprazole - 2 mg bottles Dispensed,523
Drug Accountability,Number of Brexpiprazole - 2 mg Capsules Dispensed (total,523
Drug Accountability,Bottle Number(s) Brexpiprazole - 3 mg,523
Drug Accountability,Number of Brexpiprazole - 3 mg bottles Dispensed,523
Drug Accountability,Number of Brexpiprazole - 3 mg Capsules Dispensed (total,523
Drug Accountability,Date Bottles Returned,523
Drug Accountability,Number of Sertraline - 50 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 1 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 2 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 3 mg Capsules Returned,523
Urine drug screen - Repeat,Benzodiazepines,526
Urine drug screen - Repeat,Cannabinoids,526
Urine drug screen - Repeat,Cocaine,526
Urine drug screen - Repeat,Methadone,526
Urine drug screen - Repeat,Opiates,526
Urine drug screen - Repeat,Phencyclidine,526
Urine drug screen - Repeat,Propoxyphene,526
Clinical Laboratory Assessments - Repeat,Applicable,530
Glycated Hemoglobin - Repeat,Reason not done Glycated Hemoglobin - Repeat,547
Glycated Hemoglobin - Repeat,Glycated Hemoglobin Date of Collection,547
Glycated Hemoglobin - Repeat,Glycated Hemoglobin,547
Orthostatic BP and HR - Unscheduled,Time of Vitals Measurement,549
Orthostatic BP and HR - Unscheduled,Systolic Blood Pressure (mmHg,549
Orthostatic BP and HR - Unscheduled,Diastolic Blood Pressure (mmHg,549
Orthostatic BP and HR - Unscheduled,Heart Rate (bpm,549
Orthostatic BP and HR - Unscheduled,Time Placed in Position,549
Physical examination - Unscheduled,Skin and Mucosae,555
Physical examination - Unscheduled,Neurological,555
Physical examination - Unscheduled,Extremities,555
Urine drug screen - Unscheduled,Benzodiazepines,557
Urine drug screen - Unscheduled,Cannabinoids,557
Urine drug screen - Unscheduled,Cocaine,557
Urine drug screen - Unscheduled,Methadone,557
Urine drug screen - Unscheduled,Opiates,557
