form_name,field_name,page
Physical Exam,Skin and Mucosae,37
Physical Exam,Neurological,37
Physical Exam,Extremities,37
Glycated Hemoglobin,Was Blood sample Collected for Glycated Hemoglobin?,42
Glycated Hemoglobin,Reason not done,42
Urine Drug Screen,Was Urine Drug Screen Performed?,66
Urine Drug Screen,If not done reason,66
Urine Drug Screen,Manufacturer,66
Urine Drug Screen,Item #,66
Urine Drug Screen,Lot,66
Urine Drug Screen,Expiration Date,66
Urine Drug Screen,Date of Sample,66
Urine Drug Screen,Time of Sample,66
Urine Drug Screen,Amphetamines,66
Urine Drug Screen,Barbiturates,66
Urine Drug Screen,Benzodiazepines,67
Urine Drug Screen,Cannabinoids,67
Urine Drug Screen,Phencyclidine,67
Urine Drug Screen,Propoxyphene,67
C-SSRS - Screening/Baseline - Page 1,Was the Questionnaire Administered?,71
C-SSRS - Screening/Baseline - Page 1,Date of completion,71
C-SSRS - Screening/Baseline - Page 1,Rater's initials,71
C-SSRS - Screening/Baseline - Page 1,Have you wished you were dead or wished you could go to sleep and not wake Lifetime,71
C-SSRS - Screening/Baseline - Page 1,Have you wished you were dead or wished you could go to sleep and not wake Past 3 Month,71
C-SSRS - Screening/Baseline - Page 1,"If Yes, describe",71
C-SSRS - Screening/Baseline - Page 1,"methods,intent or plan during the assessment period.",71
C-SSRS - Screening/Baseline - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,71
C-SSRS - Screening/Baseline - Page 1,1. Wish to be dead,71
C-SSRS - Screening/Baseline - Page 1,fall asleep and not wake up.,71
C-SSRS - Screening/Baseline - Page 1,2. Non-specific active suicidal thoughts,71
C-SSRS - Screening/Baseline - Page 1,"thought about killing myself"") without thoughts of way to kill oneself/associated",71
C-SSRS - Screening/Baseline - Page 3,"A potentially self-injurious act committed with at least some wish to die, as a result of Lifetime",78
C-SSRS - Screening/Baseline - Page 3,"A potentially self-injurious act committed with at least some wish to die, as a result of Past 6 Month",78
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of attempts",78
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",78
C-SSRS - Screening/Baseline - Page 3,Has subject engaged in Non-Suicidal self-injurious behavior?,78
C-SSRS - Screening/Baseline - Page 3,Actual attempt:,78
C-SSRS - Screening/Baseline - Page 3,considered an actual suicide attempt. There does not have to be any injury or,78
C-SSRS - Screening/Baseline - Page 3,"potentially self-injurious act (if not for that, actual attempt would have occurred).",79
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of interrupted attempts",79
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",79
C-SSRS - Screening/Baseline - Page 3,themselves before they actually have engaged in any self destructive behaviour.,79
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of aborted attempts",79
C-SSRS - Screening/Baseline - Page 3,Interrupted attempt:,79
C-SSRS - Screening/Baseline - Page 3,Overdose: Person has pills in hand but is stopped from ingesting. Once they,79
C-SSRS - Screening/Baseline - Page 3,Aborted attempt:,79
C-SSRS - Screening/Baseline - Page 3,"him/herself, instead of being stopped by something else.",79
C-SSRS - Screening/Baseline - Page 3,When the person is interrupted (by an outside circumstance) from starting the,79
C-SSRS - Screening/Baseline - Page 3,"When person begins to take steps toward making a suicide attempt, but stops",79
C-SSRS - Screening/Baseline - Page 3,anything beyond a verbalization or thought such as assembling a specific method,80
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",80
C-SSRS - Screening/Baseline - Page 3,Suicidal behavior: Suicidal behaviour was present during the assessment period?,80
C-SSRS - Screening/Baseline - Page 3,Preparatory acts or behavior:,80
C-SSRS - Screening/Baseline - Page 3,"giving things away, writing a suicide note)",80
C-SSRS - Screening/Baseline - Page 3,Acts or preparation towards imminently making a suicide attempt. This can include,80
Physical Exam,Skin and Mucosae,106
Physical Exam,Neurological,106
Physical Exam,Extremities,106
Urine Drug Screen,Was Urine Drug Screen Performed?,126
Urine Drug Screen,If not done reason,126
Urine Drug Screen,Manufacturer,126
Urine Drug Screen,Item #,126
Urine Drug Screen,Lot,126
Urine Drug Screen,Expiration Date,126
Urine Drug Screen,Date of Sample,126
Urine Drug Screen,Time of Sample,126
Urine Drug Screen,Amphetamines,126
Urine Drug Screen,Barbiturates,126
Urine Drug Screen,Benzodiazepines,127
Urine Drug Screen,Cannabinoids,127
Urine Drug Screen,Phencyclidine,127
Urine Drug Screen,Propoxyphene,127
C-SSRS since last visit - Page 1,Was the questionnaire administered?,134
C-SSRS since last visit - Page 1,Date of completion,134
C-SSRS since last visit - Page 1,Rater's initials,134
C-SSRS since last visit - Page 1,Since Last Visit,134
C-SSRS since last visit - Page 1,"If Yes, describe",134
C-SSRS since last visit - Page 1,"methods,intent or plan during the assessment period.",134
C-SSRS since last visit - Page 1,Suicidal Ideation,134
C-SSRS since last visit - Page 1,1. Wish to be dead,134
C-SSRS since last visit - Page 1,fall asleep and not wake up.,134
C-SSRS since last visit - Page 1,2. Non-specific active suicidal thoughts,134
C-SSRS since last visit - Page 1,"thought about killing myself"") without thoughts of way to kill oneself/associated",134
C-SSRS since last visit - Page 2,intent,136
C-SSRS since last visit - Page 2,"specific plan, (5) Active suicidal ideation w/ specific plan",136
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,136
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,136
C-SSRS since last visit - Page 2,(3) Active suicidal ideation with any method,136
C-SSRS since last visit - Page 2,(not plan) w/out intent to act,136
C-SSRS since last visit - Page 2,(4) Active suicidal ideation w/ some intent to,136
C-SSRS since last visit - Page 2,act w/out specific plan,136
C-SSRS since last visit - Page 2,(5) Active suicidal ideation w/ specific plan and,136
C-SSRS since last visit - Page 2,(4) Active suicidal ideation w/ some intent to act w/out,136
C-SSRS since last visit - Page 2,Description of Ideation,136
C-SSRS since last visit - Page 2,Frequency How many times have you had these thoughts?,136
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",136
C-SSRS since last visit - Page 2,(1) Fleeting few seconds or minutes,136
C-SSRS since last visit - Page 2,(2) Less than 1 hour/some of the time,136
C-SSRS since last visit - Page 2,(3) 1-4 hours/a lot of time,136
C-SSRS since last visit - Page 2,(4) 4-8 hours/most of day,136
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,137
C-SSRS since last visit - Page 2,(0) Does not apply,137
C-SSRS since last visit - Page 2,(1) Easily able to control thoughts,137
C-SSRS since last visit - Page 2,(2) Can control thoughts with little difficulty,137
C-SSRS since last visit - Page 2,(3) Can control thoughts with some difficulty,137
C-SSRS since last visit - Page 2,(4) Can control thoughts with a lot of difficulty,137
C-SSRS since last visit - Page 2,(5) Unable to control thoughts,137
C-SSRS since last visit - Page 2,attempting suicide,137
C-SSRS since last visit - Page 2,(2) Deterrents probably stopped you,137
C-SSRS since last visit - Page 2,(3) Uncertain that deterrents stopped you,137
C-SSRS since last visit - Page 2,(4) Deterrents most likely did not stop you,137
C-SSRS since last visit - Page 2,(5) Deterrents definitely did not stop you,137
C-SSRS since last visit - Page 2,not go on living with the pain or how you were,137
C-SSRS since last visit - Page 2,feeling),137
C-SSRS since last visit - Page 2,(5) Completely to end or stop the pain (you,137
C-SSRS since last visit - Page 2,could not go on living with the pain or how you,137
C-SSRS since last visit - Page 2,were feeling),137
C-SSRS since last visit - Page 1,Was the questionnaire administered?,160
C-SSRS since last visit - Page 1,Date of completion,160
C-SSRS since last visit - Page 1,Rater's initials,160
C-SSRS since last visit - Page 1,Since Last Visit,160
C-SSRS since last visit - Page 1,"If Yes, describe",160
C-SSRS since last visit - Page 1,"methods,intent or plan during the assessment period.",160
C-SSRS since last visit - Page 1,Suicidal Ideation,160
C-SSRS since last visit - Page 1,1. Wish to be dead,160
C-SSRS since last visit - Page 1,fall asleep and not wake up.,160
C-SSRS since last visit - Page 1,2. Non-specific active suicidal thoughts,160
C-SSRS since last visit - Page 1,"thought about killing myself"") without thoughts of way to kill oneself/associated",160
C-SSRS since last visit - Page 2,intent,162
C-SSRS since last visit - Page 2,"specific plan, (5) Active suicidal ideation w/ specific plan",162
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,162
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,162
C-SSRS since last visit - Page 2,(3) Active suicidal ideation with any method,162
C-SSRS since last visit - Page 2,(not plan) w/out intent to act,162
C-SSRS since last visit - Page 2,(4) Active suicidal ideation w/ some intent to,162
C-SSRS since last visit - Page 2,act w/out specific plan,162
C-SSRS since last visit - Page 2,(5) Active suicidal ideation w/ specific plan and,162
C-SSRS since last visit - Page 2,(4) Active suicidal ideation w/ some intent to act w/out,162
C-SSRS since last visit - Page 2,Description of Ideation,162
C-SSRS since last visit - Page 2,Frequency How many times have you had these thoughts?,162
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",162
C-SSRS since last visit - Page 2,(1) Fleeting few seconds or minutes,162
C-SSRS since last visit - Page 2,(2) Less than 1 hour/some of the time,162
C-SSRS since last visit - Page 2,(3) 1-4 hours/a lot of time,162
C-SSRS since last visit - Page 2,(4) 4-8 hours/most of day,162
C-SSRS since last visit - Page 2,(0) Does not attempt to control thoughts,163
C-SSRS since last visit - Page 2,(0) Does not apply,163
C-SSRS since last visit - Page 2,(1) Easily able to control thoughts,163
C-SSRS since last visit - Page 2,(2) Can control thoughts with little difficulty,163
C-SSRS since last visit - Page 2,(3) Can control thoughts with some difficulty,163
C-SSRS since last visit - Page 2,(4) Can control thoughts with a lot of difficulty,163
C-SSRS since last visit - Page 2,(5) Unable to control thoughts,163
C-SSRS since last visit - Page 2,attempting suicide,163
C-SSRS since last visit - Page 2,(2) Deterrents probably stopped you,163
C-SSRS since last visit - Page 2,(3) Uncertain that deterrents stopped you,163
C-SSRS since last visit - Page 2,(4) Deterrents most likely did not stop you,163
C-SSRS since last visit - Page 2,(5) Deterrents definitely did not stop you,163
C-SSRS since last visit - Page 2,not go on living with the pain or how you were,163
C-SSRS since last visit - Page 2,feeling),163
C-SSRS since last visit - Page 2,(5) Completely to end or stop the pain (you,163
C-SSRS since last visit - Page 2,could not go on living with the pain or how you,163
C-SSRS since last visit - Page 2,were feeling),163
C-SSRS since last visit - Page 1,Was the questionnaire administered?,195
C-SSRS since last visit - Page 1,Date of completion,195
C-SSRS since last visit - Page 1,Rater's initials,195
C-SSRS since last visit - Page 1,Since Last Visit,195
C-SSRS since last visit - Page 1,"If Yes, describe",195
C-SSRS since last visit - Page 1,"methods,intent or plan during the assessment period.",195
C-SSRS since last visit - Page 1,Suicidal Ideation,195
C-SSRS since last visit - Page 1,1. Wish to be dead,195
C-SSRS since last visit - Page 1,fall asleep and not wake up.,195
C-SSRS since last visit - Page 1,2. Non-specific active suicidal thoughts,195
C-SSRS since last visit - Page 1,"thought about killing myself"") without thoughts of way to kill oneself/associated",195
C-SSRS since last visit - Page 2,intent,197
C-SSRS since last visit - Page 2,"specific plan, (5) Active suicidal ideation w/ specific plan",197
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,197
C-SSRS since last visit - Page 2,(5) More than 8 hours/persistent or continuous,197
C-SSRS since last visit - Page 2,(3) Active suicidal ideation with any method,197
C-SSRS since last visit - Page 2,(not plan) w/out intent to act,197
C-SSRS since last visit - Page 2,(4) Active suicidal ideation w/ some intent to,197
