form_name,field_name,page
Glycated Hemoglobin,Was Blood sample Collected for Glycated Hemoglobin?,42
Glycated Hemoglobin,Reason not done,42
Urine Drug Screen,Was Urine Drug Screen Performed?,66
Urine Drug Screen,If not done reason,66
Urine Drug Screen,Manufacturer,66
Urine Drug Screen,Item #,66
Urine Drug Screen,Expiration Date,66
Urine Drug Screen,Date of Sample,66
Urine Drug Screen,Time of Sample,66
C-SSRS - Screening/Baseline - Page 1,Was the Questionnaire Administered?,71
C-SSRS - Screening/Baseline - Page 1,Date of completion,71
C-SSRS - Screening/Baseline - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",71
C-SSRS - Screening/Baseline - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,71
C-SSRS - Screening/Baseline - Page 1,"If Yes, describe",71
C-SSRS - Screening/Baseline - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",71
C-SSRS - Screening/Baseline - Page 3,Have you made a suicide attempt?,78
C-SSRS - Screening/Baseline - Page 3,Have you done anything to harm yourself?,78
C-SSRS - Screening/Baseline - Page 3,Have you done anything dangerous where you could have died?,78
C-SSRS - Screening/Baseline - Page 3,What did you do?,78
C-SSRS - Screening/Baseline - Page 3,Did you ______ as a way to end your life?,78
C-SSRS - Screening/Baseline - Page 3,Did you want to die (even a little) when you ____?,78
C-SSRS - Screening/Baseline - Page 3,Were trying to end your life when you ____?,78
C-SSRS - Screening/Baseline - Page 3,Or did you think it was possible you could have died from ____?,78
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of attempts",78
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",78
C-SSRS - Screening/Baseline - Page 3,Has subject engaged in Non-Suicidal self-injurious behavior?,78
C-SSRS - Screening/Baseline - Page 3,Has there been a time when you started to do something to end your life but someone or something stopped you before you actually did anything?,79
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of interrupted attempts",79
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",79
C-SSRS - Screening/Baseline - Page 3,Has there been a time when you started to do something to try to end your life but you stopped yourself before you actually did anything?,79
C-SSRS - Screening/Baseline - Page 3,"If Yes, Total number of aborted attempts",79
C-SSRS - Screening/Baseline - Page 3,"Have you taken any step towards making a suicide attempt or preparing to kill yourself (such as collecting pills, getting a gun, giving valuables away or writing a suicide note?)",80
C-SSRS - Screening/Baseline - Page 3,"If Yes, describe",80
C-SSRS - Screening/Baseline - Page 3,Suicidal behavior: Suicidal behaviour was present during the assessment period?,80
Urine Drug Screen,Was Urine Drug Screen Performed?,126
Urine Drug Screen,If not done reason,126
Urine Drug Screen,Manufacturer,126
Urine Drug Screen,Item #,126
Urine Drug Screen,Expiration Date,126
Urine Drug Screen,Date of Sample,126
Urine Drug Screen,Time of Sample,126
C-SSRS since last visit - Page 1,Was the questionnaire administered?,134
C-SSRS since last visit - Page 1,Date of completion,134
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",134
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,134
C-SSRS since last visit - Page 1,"If Yes, describe",134
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",134
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,134
C-SSRS since last visit - Page 2,Description of Ideation,136
C-SSRS since last visit - Page 2,Frequency,136
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,136
C-SSRS since last visit - Page 2,Duration,136
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",136
C-SSRS since last visit - Page 2,Controllability,137
C-SSRS since last visit - Page 2,Deterrents,137
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,137
C-SSRS since last visit - Page 2,Reasons for Ideation,137
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",137
C-SSRS since last visit - Page 1,Was the questionnaire administered?,160
C-SSRS since last visit - Page 1,Date of completion,160
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",160
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,160
C-SSRS since last visit - Page 1,"If Yes, describe",160
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",160
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,160
C-SSRS since last visit - Page 2,Description of Ideation,162
C-SSRS since last visit - Page 2,Frequency,162
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,162
C-SSRS since last visit - Page 2,Duration,162
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",162
C-SSRS since last visit - Page 2,Controllability,163
C-SSRS since last visit - Page 2,Deterrents,163
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,163
C-SSRS since last visit - Page 2,Reasons for Ideation,163
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",163
C-SSRS since last visit - Page 1,Was the questionnaire administered?,195
C-SSRS since last visit - Page 1,Date of completion,195
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",195
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,195
C-SSRS since last visit - Page 1,"If Yes, describe",195
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",195
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,195
C-SSRS since last visit - Page 2,Description of Ideation,197
C-SSRS since last visit - Page 2,Frequency,197
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,197
C-SSRS since last visit - Page 2,Duration,197
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",197
C-SSRS since last visit - Page 2,Controllability,198
C-SSRS since last visit - Page 2,Deterrents,198
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,198
C-SSRS since last visit - Page 2,Reasons for Ideation,198
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",198
C-SSRS since last visit - Page 1,Was the questionnaire administered?,251
C-SSRS since last visit - Page 1,Date of completion,251
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",251
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,251
C-SSRS since last visit - Page 1,"If Yes, describe",251
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",251
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,251
C-SSRS since last visit - Page 2,Description of Ideation,253
C-SSRS since last visit - Page 2,Frequency,253
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,253
C-SSRS since last visit - Page 2,Duration,253
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",253
C-SSRS since last visit - Page 2,Controllability,254
C-SSRS since last visit - Page 2,Deterrents,254
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,254
C-SSRS since last visit - Page 2,Reasons for Ideation,254
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",254
Urine Drug Screen,Was Urine Drug Screen Performed?,308
Urine Drug Screen,If not done reason,308
Urine Drug Screen,Manufacturer,308
Urine Drug Screen,Item #,308
Urine Drug Screen,Expiration Date,308
Urine Drug Screen,Date of Sample,308
Urine Drug Screen,Time of Sample,308
C-SSRS since last visit - Page 1,Was the questionnaire administered?,322
C-SSRS since last visit - Page 1,Date of completion,322
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",322
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,322
C-SSRS since last visit - Page 1,"If Yes, describe",322
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",322
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,322
C-SSRS since last visit - Page 2,Description of Ideation,324
C-SSRS since last visit - Page 2,Frequency,324
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,324
C-SSRS since last visit - Page 2,Duration,324
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",324
C-SSRS since last visit - Page 2,Controllability,325
C-SSRS since last visit - Page 2,Deterrents,325
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,325
C-SSRS since last visit - Page 2,Reasons for Ideation,325
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",325
C-SSRS since last visit - Page 1,Was the questionnaire administered?,360
C-SSRS since last visit - Page 1,Date of completion,360
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",360
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,360
C-SSRS since last visit - Page 1,"If Yes, describe",360
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",360
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,360
C-SSRS since last visit - Page 2,Description of Ideation,362
C-SSRS since last visit - Page 2,Frequency,362
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,362
C-SSRS since last visit - Page 2,Duration,362
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",362
C-SSRS since last visit - Page 2,Controllability,363
C-SSRS since last visit - Page 2,Deterrents,363
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,363
C-SSRS since last visit - Page 2,Reasons for Ideation,363
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",363
Glycated Hemoglobin,Was Blood sample Collected for Glycated Hemoglobin?,402
Glycated Hemoglobin,Reason not done,402
C-SSRS since last visit - Page 1,Was the questionnaire administered?,421
C-SSRS since last visit - Page 1,Date of completion,421
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",421
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,421
C-SSRS since last visit - Page 1,"If Yes, describe",421
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",421
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,421
C-SSRS since last visit - Page 2,Description of Ideation,423
C-SSRS since last visit - Page 2,Frequency,423
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,423
C-SSRS since last visit - Page 2,Duration,423
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",423
C-SSRS since last visit - Page 2,Controllability,424
C-SSRS since last visit - Page 2,Deterrents,424
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,424
C-SSRS since last visit - Page 2,Reasons for Ideation,424
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",424
Glycated Hemoglobin,Was Blood sample Collected for Glycated Hemoglobin?,463
Glycated Hemoglobin,Reason not done,463
C-SSRS since last visit - Page 1,Was the questionnaire administered?,484
C-SSRS since last visit - Page 1,Date of completion,484
C-SSRS since last visit - Page 1,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",484
C-SSRS since last visit - Page 1,Have you wished you were dead or wished you could go to sleep and not wake,484
C-SSRS since last visit - Page 1,"If Yes, describe",484
C-SSRS since last visit - Page 1,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",484
C-SSRS since last visit - Page 1,Have you actually had any thoughts of killing yourself?,484
C-SSRS since last visit - Page 2,Description of Ideation,486
C-SSRS since last visit - Page 2,Frequency,486
C-SSRS since last visit - Page 2,How many times have you had these thoughts?,486
C-SSRS since last visit - Page 2,Duration,486
C-SSRS since last visit - Page 2,"When you have the thoughts, how long do they last?",486
C-SSRS since last visit - Page 2,Controllability,487
C-SSRS since last visit - Page 2,Deterrents,487
C-SSRS since last visit - Page 2,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,487
C-SSRS since last visit - Page 2,Reasons for Ideation,487
C-SSRS since last visit - Page 2,"to get attention, revenge or a reaction from others? or both?",487
Urine drug screen - Repeat,Was Urine Drug Screen Performed?,525
Urine drug screen - Repeat,If not done reason,525
Urine drug screen - Repeat,Manufacturer,525
Urine drug screen - Repeat,Item #,525
Urine drug screen - Repeat,Expiration Date,525
Urine drug screen - Repeat,Date of Sample,525
Urine drug screen - Repeat,Time of Sample,525
Glycated Hemoglobin - Repeat,Was Blood sample Collected for Glycated Hemoglobin?,547
Glycated Hemoglobin - Repeat,Reason not done,547
Urine drug screen - Unscheduled,Was Urine Drug Screen Performed?,556
Urine drug screen - Unscheduled,If not done reason,556
Urine drug screen - Unscheduled,Manufacturer,556
Urine drug screen - Unscheduled,Item #,556
Urine drug screen - Unscheduled,Expiration Date,556
Urine drug screen - Unscheduled,Date of Sample,556
Urine drug screen - Unscheduled,Time of Sample,556
CSSRS - Since Last Visit part 1 - Unscheduled,Was the questionnaire administered?,580
CSSRS - Since Last Visit part 1 - Unscheduled,Date of completion,580
CSSRS - Since Last Visit part 1 - Unscheduled,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.",580
CSSRS - Since Last Visit part 1 - Unscheduled,Have you wished you were dead or wished you could go to sleep and not wake,580
CSSRS - Since Last Visit part 1 - Unscheduled,"If Yes, describe",580
CSSRS - Since Last Visit part 1 - Unscheduled,"General non-specific thoughts of wanting to end one's life/commit suicide (e.g. ""I've thought about killing myself"") without thoughts of way to kill oneself/associated",580
CSSRS - Since Last Visit part 1 - Unscheduled,Have you actually had any thoughts of killing yourself?,580
CSSRS - Since Last Visit part 2 - Unscheduled,Description of Ideation,582
CSSRS - Since Last Visit part 2 - Unscheduled,Frequency,582
CSSRS - Since Last Visit part 2 - Unscheduled,How many times have you had these thoughts?,582
CSSRS - Since Last Visit part 2 - Unscheduled,Duration,582
CSSRS - Since Last Visit part 2 - Unscheduled,"When you have the thoughts, how long do they last?",582
CSSRS - Since Last Visit part 2 - Unscheduled,Controllability,583
CSSRS - Since Last Visit part 2 - Unscheduled,Deterrents,583
CSSRS - Since Last Visit part 2 - Unscheduled,Are there things - anyone or anything - that stopped you from wanting to die or acting on thoughts of committing suicide?,583
CSSRS - Since Last Visit part 2 - Unscheduled,Reasons for Ideation,583
CSSRS - Since Last Visit part 2 - Unscheduled,"to get attention, revenge or a reaction from others? or both?",583
Glycated Hemoglobin - Unscheduled,Was Blood sample Collected for Glycated Hemoglobin?,595
Glycated Hemoglobin - Unscheduled,Reason not done,595
