form_name,field_name,page
Schedule of Assessments,Control Period Day 2,12
Schedule of Assessments,Control Period Day 3,12
Schedule of Assessments,Treatment Period Day 20,14
Schedule of Assessments,Treatment Period Day 21,15
Schedule of Assessments,page enrols if DSAI101= Yes on Aicure Device - Distribution page,15
C-SSRS - Screening/Baseline - Page 1,"If Yes, describe",73
Orthostatic BP and HR - ET,Time of Vitals Measurement,498
Orthostatic BP and HR - ET,Systolic Blood Pressure (mmHg),498
Orthostatic BP and HR - ET,Diastolic Blood Pressure (mmHg),498
Orthostatic BP and HR - ET,Heart Rate (bpm),498
Orthostatic BP and HR - ET,Time Placed in Position,498
Orthostatic BP and HR - ET,Difference between Standing and Supine,498
Orthostatic BP and HR - ET,Diastolic Blood Pressure (mmHg),499
Orthostatic BP and HR - ET,Heart Rate (bpm),499
Follow-Up Phone Call,Were you able to contact the,502
Follow-Up Phone Call,Date of Contact/Attempt,502
Follow-Up Phone Call,Subject?,502
Follow-Up Phone Call,Were you able to contact the Subject?,502
Follow-Up Phone Call,First Failed Attempt,502
Follow-Up Phone Call,Second Failed Attempt,502
Follow-Up Phone Call,Third Failed Attempt,502
Follow-Up Phone Call,Method of Contact,502
Follow-Up Phone Call,Specify Contact if Other,502
Follow-Up Phone Call,Was the subject reminded of the birth control restrictions for 30 days postdose?,502
Follow-Up Phone Call,Has the subject had any adverse events since the last visit?,502
Follow-Up Phone Call,Has subject taken any ConMeds?,502
Protocol Deviation,End Date (if applicable),518
Protocol Deviation,End Time (if applicable),518
Admission to clinic,Date of Admission in clinic,519
Admission to clinic,Time of Admission in clinic,519
Discharge from clinic,Date of Discharge,520
Discharge from clinic,Time of Discharge,520
Drug Accountability,Number of Brexpiprazole - 2 mg bottles Dispensed,523
Drug Accountability,Number of Brexpiprazole - 2 mg Capsules Dispensed (total),523
Drug Accountability,Bottle Number(s) Brexpiprazole - 3 mg,523
Drug Accountability,Number of Brexpiprazole - 3 mg bottles Dispensed,523
Drug Accountability,Number of Brexpiprazole - 3 mg Capsules Dispensed (total),523
Drug Accountability,Date Bottles Returned,523
Drug Accountability,Number of Sertraline - 50 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 1 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 2 mg Capsules Returned,523
Drug Accountability,Number of Brexpiprazole - 3 mg Capsules Returned,523
Orthostatic BP and HR - Unscheduled,Time of Vitals Measurement,549
Orthostatic BP and HR - Unscheduled,Systolic Blood Pressure (mmHg),549
Orthostatic BP and HR - Unscheduled,Diastolic Blood Pressure (mmHg),549
Orthostatic BP and HR - Unscheduled,Heart Rate (bpm),549
Orthostatic BP and HR - Unscheduled,Time Placed in Position,549
Orthostatic BP and HR - Unscheduled,Difference between Standing and Supine,549
Orthostatic BP and HR - Unscheduled,Diastolic Blood Pressure (mmHg),550
Orthostatic BP and HR - Unscheduled,Heart Rate (bpm),550
Reconsent - Unscheduled,ICF Verification:,559
Reconsent - Unscheduled,ICF was reviewed and verified and the original ICF has been filed in with subject's source documents,559
Reconsent - Unscheduled,Signed by,559
