form_name,field_name,page
Schedule of Assessments,Visit Date,9
Schedule of Assessments,Informed Consent,9
Schedule of Assessments,FBR Consent,9
Schedule of Assessments,Demography,9
Schedule of Assessments,Reproductive Status - Female,9
Schedule of Assessments,Reproductive Status - Male,9
Schedule of Assessments,Medical/Psychiatric History,9
Schedule of Assessments,Body Temperature and Respiratory Rate,9
Schedule of Assessments,Respiratory Rate,9
Schedule of Assessments,Triplicate Orthostatic BP and HR - Central,9
Schedule of Assessments,Central,9
Schedule of Assessments,Height and Weight,9
Schedule of Assessments,Physical Exam,9
Schedule of Assessments,Triplicate ECG Assessments,9
Schedule of Assessments,Serology,9
Schedule of Assessments,Glycated Hemoglobin,9
Schedule of Assessments,Clinical Laboratory Assessments,9
Schedule of Assessments,Laboratory results review,9
Schedule of Assessments,FSH Blood Sample,9
Schedule of Assessments,Pregnancy test,9
Schedule of Assessments,Tobacco Use,9
Schedule of Assessments,Alcohol Use,9
Schedule of Assessments,Alcohol Screen - Urine or Breath,9
Schedule of Assessments,Urine Drug Screen,9
Schedule of Assessments,Cotinine Screen,9
Schedule of Assessments,C-SSRS - Screening/Baseline,9
Schedule of Assessments,C-SSRS - Screening/Baseline - Page 1,9
Schedule of Assessments,Page 1,9
Schedule of Assessments,C-SSRS - Screening/Baseline - Page 2,9
Schedule of Assessments,Page 2,9
Schedule of Assessments,C-SSRS - Screening/Baseline - Page 3,10
Schedule of Assessments,Page 3,10
Schedule of Assessments,C-SSRS - Screening/Baseline - Page 4,10
Schedule of Assessments,Page 4,10
Schedule of Assessments,AE and CM prompt,10
Schedule of Assessments,Inclusion criteria,10
Schedule of Assessments,Exclusion criteria,10
Schedule of Assessments,Sertraline Titration,10
Schedule of Assessments,End of Screening,10
Schedule of Assessments,Visit Date,10
Schedule of Assessments,Drug dispensation- Titration period,10
Schedule of Assessments,period,10
Schedule of Assessments,Triplicate Orthostatic BP and HR - Central,10
Schedule of Assessments,Central,10
Schedule of Assessments,PK Blood Draw - Sertraline,10
Schedule of Assessments,Aicure Device - Distribution,10
Schedule of Assessments,Drug administration- Titration,10
Schedule of Assessments,IMP Administration - Sertraline,10
Schedule of Assessments,Physical Exam,10
Schedule of Assessments,Clinical Laboratory Assessments,10
Schedule of Assessments,Laboratory results review,10
Schedule of Assessments,Pregnancy test,10
Schedule of Assessments,Alcohol Screen - Urine or Breath,10
Schedule of Assessments,Urine Drug Screen,10
Schedule of Assessments,Cotinine Screen,10
Schedule of Assessments,PGx Blood Sample,10
Schedule of Assessments,FBR Blood Sample,11
Schedule of Assessments,C-SSRS - Since Last Visit,11
Schedule of Assessments,C-SSRS since last visit - Page 1,11
Schedule of Assessments,C-SSRS since last visit - Page 2,11
Schedule of Assessments,C-SSRS since last visit - Page 3,11
Schedule of Assessments,C-SSRS since last visit - Page 4,11
Schedule of Assessments,IMP Administration - Sertraline,11
Schedule of Assessments,AE and CM prompt,11
Schedule of Assessments,Inclusion criteria,11
Schedule of Assessments,Exclusion criteria,11
Schedule of Assessments,End of Screening,11
Schedule of Assessments,Visit Date,11
Schedule of Assessments,Body Temperature and Respiratory Rate - Predose,11
Schedule of Assessments,Respiratory Rate - Predose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - Predose,11
Schedule of Assessments,Predose,11
Schedule of Assessments,Triplicate ECG Assessments - Predose,11
Schedule of Assessments,PK Blood Draw - Sertraline,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 1h Postdose,11
Schedule of Assessments,1h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 1.5h Postdose,11
Schedule of Assessments,1.5h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 2h Postdose,11
Schedule of Assessments,2h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 2.5h Postdose,11
Schedule of Assessments,2.5h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 3h Postdose,11
Schedule of Assessments,3h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 4h Postdose,11
Schedule of Assessments,4h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 6h Postdose,11
Schedule of Assessments,6h Postdose,11
Schedule of Assessments,Triplicate Orthostatic BP and HR - 3h Postdose,16
Schedule of Assessments,3h Postdose,16
Schedule of Assessments,Triplicate Orthostatic BP and HR - 4h Postdose,16
Schedule of Assessments,4h Postdose,16
Schedule of Assessments,Triplicate Orthostatic BP and HR - 6h Postdose,16
Schedule of Assessments,6h Postdose,16
Schedule of Assessments,Triplicate Orthostatic BP and HR - 8h Postdose,16
Schedule of Assessments,8h Postdose,16
Schedule of Assessments,End of Study,16
Schedule of Assessments,Visit Date,16
Schedule of Assessments,Body Temperature and Respiratory Rate,16
Schedule of Assessments,Respiratory Rate,16
Schedule of Assessments,Triplicate Orthostatic BP and HR - Predose,16
Schedule of Assessments,Predose,16
Schedule of Assessments,Physical Exam,16
Schedule of Assessments,12-lead ECG,16
Schedule of Assessments,Glycated Hemoglobin,16
Schedule of Assessments,Clinical Laboratory Assessments,16
Schedule of Assessments,Laboratory results review,16
Schedule of Assessments,PK Blood Draw - Brexpiprazole/Sertraline,16
Schedule of Assessments,Brexpiprazole/Sertraline,16
Schedule of Assessments,PK Blood Draw - Propranolol,16
Schedule of Assessments,Aicure Device - Return,16
Schedule of Assessments,C-SSRS - Since Last Visit,16
Schedule of Assessments,C-SSRS since last visit - Page 1,16
Schedule of Assessments,C-SSRS since last visit - Page 2,16
Schedule of Assessments,C-SSRS since last visit - Page 3,16
Schedule of Assessments,C-SSRS since last visit - Page 4,16
Schedule of Assessments,"IMP Administration - Sertraline,Brexpiprazole and",16
Schedule of Assessments,"Sertraline,Brexpiprazole and Propranolol",16
Schedule of Assessments,Propranolol,16
Schedule of Assessments,Orthostatic BP and HR - ET,16
Schedule of Assessments,Follow-Up Phone Call,16
Urinalysis,Urinalysis,44
Urinalysis,LBRSN1,44
Urinalysis,Not,44
Urinalysis,Applicable,44
C-SSRS - Screening/Baseline,COLUMBIA-SUICIDE SEVERITY,70
C-SSRS - Screening/Baseline,Baseline/Screening Version,70
C-SSRS - Screening/Baseline,"Posner, K.; Brent, D.; Lucas, C.; Gould, M.; Stanley, B.; Brown, G.; Fisher, P.; Zelazny, J.; Burke, A.; Oquendo, M.; Mann, J.",70
C-SSRS - Screening/Baseline,"Definitions of behavioral suicidal events in this scale are based on those used in **The Columbia Suicide History Form**, developed by John Mann, MD and Maria Oquendo, MD, Conte Center for the Neuroscience of Mental Disorders (CCNMD), New York State Psychiatric Institute, 1051 Riverside Drive, New York, NY, 10032. (Oquendo M. A., Halberstam B. & Mann J. J., Risk factors for suicidal behavior: utility and limitations of research instruments. In M.B. First [Ed.] Standardized Evaluation in Clinical Practice, pp. 103 -130, 2003.) For reprints of the C-SSRS contact Kelly Posner, Ph.D., New York State Psychiatric Institute, 1051 Riverside Drive, New York, New York, 10032; inquiries and training requirements contact posnerk@nyspi.columbia.edu",70
,Have you actually had any thoughts of killing yourself?,72
,"3. Active suicidal ideation with any methods (not plan) without intent to act Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or",72
,Have you been thinking about how you might do this?,72
,"4. Active suicidal ideation with some intent to act, without specific plan Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to ""I have thoughts but I definitely will not do anything",72
,Have you had these thoughts and had some intention of acting on them?,72
